Title	ISBN	Subjects
The killing	9781471244223	Fiction
The king of lies	9781407409719	|Murder victims' families||Fiction||Fathers||Death||Fathers and sons||Legal stories|
The Marriage Caper	9781934342022	|Marriage||Fiction||Inheritance and succession||Actresses||Rich people||Man-woman relationships|
The mind readers	9781492291565	|Paranormal fiction||Teenagers||Fiction||Telepathy|
Missing	9781408817346	|Missing persons||Fiction|
A mother's spirit	9780007226054	|Families||Fiction||World War, 1939-1945||American Air bases||Social conditions|
Pandora's box	9781408428009	|Parents of terminally ill children||Fiction||Terminally ill children||Mothers and daughters|
Ruff trails & tuff tales	9780973579406	|Lumbering||Fiction||Forests and forestry|
The ruling passion	9781842890509	|Fiction||Homosexuality||History||Kings and rulers||Sexual behavior|
Saffron	9781496173270	|Telepathy||Fiction|
Santa Is coming to Wisconsin	9781402275333	|Juvenile fiction||Christmas stories||Santa Claus||Fiction||Christmas|
Savidge	9780709090380	|Retribution||Fiction|
Suddenly	9780006485247	|Friendship||Fiction|
Sword quest	9781580868389	|Good and evil||Fiction||Kings and rulers||Literary recreations||Puzzles||Wizards||Knights||Fantasy||Picture puzzles|
Three bags full	9781405639224	|Shepherds||Fiction||Crimes against||Sheep|
True evil	9780340920541	|Fiction||Government investigators||Crime||United States. Federal Bureau of Investigation||United States|
The visitors	9781444825992	|Fiction||History||South Africa - History - 1836-1909 - Fiction||Deafblind children - Fiction||Great Britain - History - Victoria, 1837-1901 - Fiction|
Cold river rising	9781453750957	|Indian women||Fiction||Women college students||Kidnapping victims||Terrorists||Indians of North America|
A darkening stain	9780007130429	|Bruce Medway (Fictitious character)||Fiction|
The little lame prince	9780001932524	|People with disabilities||Juvenile literature||Fairy tales||Fiction|
The strange return of Sherlock Holmes	9780727879493	|Fiction||Retirees||Roommates|
David Copperfield	9781854712530	|Poor children||Fiction||Orphans||Stepfathers||Employment||Child labor||History||Social life and customs||Social conditions||Manners and customs|
Cimarron refuge	9780373366200	|Widows||Fiction||High school principals||Single-parent families||Problem youth|
The fastest pig in the west	9781891276576	|Families||Fiction||Friendship||Immigrants|
Playing with fire	9780340993026	|Demonology||Fiction||Dragons||Shapeshifting|
A double coffin	9780002325752	|John Coffin (Fictitious character)||Fiction||Police|
Star gazing	9780750530354	|Widows||Fiction||Blind women|
Dare to trust	9781497316119	|Man-woman relationships||Fiction|
The patriots of Foxboro	9780981725819	|Vietnam War, 1961-1975||Fiction||Soldiers||Conscientious objectors||Young men||Post-traumatic stress disorder|
The growing season	9780978953942	|Georgia Bureau of Investigation||Fiction||GBI agents|
The explosive nature of friendship	9781481875516	|Friendship||Fiction|
The waste land	9780956147202	|Monks||Fiction||Grail||Crusades|
White lines	9780747249665	|Mark Rossetti (Fictitious character)||Fiction||Soccer stories|
Writing can be murder	9780692307236	|Authors||Fiction||Man-woman relationships||City and town life||Criminal investigation||Murder||Investigation|
Wedding on demand	9780373188130	|Pregnant women||Fiction||Deception|
Mystic Uncle and the magical bridge		|Space and time -- Fiction||Self-actualization (Psychology) -- Fiction||Fantasy|
Blue Girl, Yella Fella	9780734400918	|Fiction||Young adult fiction|
Unsolved Serial Killers	9780578971735	|Crime||Psychology|
A man called Brazos	9781405680400	|Western stories||Fiction|
True North	9781935192435	|Gay men||Fiction||Physician and patient||FICTION||General|
Forest of fortune	9781440589072	|Casinos||Fiction||Gambling on Indian reservations||Gambling||Psychological aspects||Roman||Amerikanisches Englisch|
Ghost story	9780141017907	|Bereavement||Fiction||Psychological aspects|
The case of the black pearl	9780727897558	|English fiction||Private investigators||Fiction||Missing persons||Motion picture actors and actresses|
Coyote staircase	9781933155043	|Thomas Kreuger (Fictitious character)||Fiction||Biologists||Nez Percé Indians|
Sister, tell us your story	9780976992400	|Women in the Bible||Fiction|
Max and the tag-along moon	9780425287453	|Grandfathers||Juvenile fiction||Fiction|
Everywhere and beyond	9781588987402	|Teleportation||Fiction||Good and evil||Fantasy fiction||Science fiction|
Just a classroom teacher	9780973917413	|Teachers||Fiction||Students||Schools|
Wind in My Heart	9781637529850	Crime
I'm not saying, I'm just saying	9781937865061	|Fathers and sons||Fiction||Parenting||Short stories|
Return of Dr. Maguire	9780373069644	|Physicians||Fiction||Man-woman relationships|
Invisible Crimes	9781349276417	|Criminology||Criminal justice, administration of||Crime|
Peekaboo! look at me	9781454915843	|Juvenile Riddles||Animals||Juvenile fiction||Riddles||Fiction||Board books|
Izevel, Queen of darkness	9781844275366	Fiction
Love and Dr. Aiyar	9781453593530	|College teachers||Fiction||Teacher-student relationships||Scandals||Social life and customs||Manners and customs|
Wyoming strong	9781629532714	|Ranchers||Fiction||Cowboys||Interpersonal attraction|
Flat tire	9781598330915	|Helping behavior||Fiction||Buses||Children||Fire fighters||Vocabulary||Readers (Primary)|
Morello Family	9780996042277	|Fiction, mystery & detective, general||Crime|
Need for sleep	9781443885492	|Subconsciousness||Fantasy||Psychology and art||Psychology Unconscious||Inconscient||Fantasmes||Psychologie et art|
Clawback	9781101568897	|Finance||Fiction||Murder||Investigation||Hedge funds||Financial crises||FICTION||Thrillers||General|
Sawdust empire	9780692612163	|Lumbermen||Fiction||Lumbering||History||Strikes and lockouts||Lumber trade||Exploitants forestiers||Romans, nouvelles||Forêts||Exploitation||Grèves et lock-out||Bois||Commerce||Industrial Workers of the World|
Street to street	9781459649194	|Fiction||Large type books||Australian Poets||Interpersonal relations||Australian fiction||Livres en gros caractères||Roman australien||Large print books|
Crush	9781299330030	|Interpersonal relations||Fantasy||Love|
Creepy Christmas waffle	9781542598088	|Diners (Restaurants)||Fiction||Ghost stories||Spirits||Murder||Haunted places||Christmas stories||Restoroutes||Romans, nouvelles||Histoires de fantômes||Esprits||Meurtre||Lieux hantés||Histoires de Noël|
The season of the witch	9781434360595	|Fiction||History||Romans, nouvelles||Histoire|
Cabbagehead	9798985878547	|Crime||Biography|
New York nights	9780575068728	|Virtual reality||Fiction||Missing persons||Twenty-first century||Réalité virtuelle||Romans, nouvelles||Personnes disparues||Vingt et unième siècle|
The craze	9781844131983	Fiction
Chaos at Crescent City Medical Center	9781482009194	|Carnival||Fiction||Women lawyers||Medical fiction||Carnavals||Romans, nouvelles||Avocates|
Chasing Annie Hall and Other Short Stories	9798986478227	Crime
Complicated Moonlight	9781956848175	|Fiction, romance, general||Crime|
Love is strange	9781782066972	|Communication in families||Fiction||Social conditions||Communication dans la famille||Romans, nouvelles||Conditions sociales|
The train station	9781882528639	|Families||Fiction||Immigrants||Italians||Familles||Romans, nouvelles||Italiens|
The fall	9781489572769	|Women bacteriologists||Fiction||History||Detective and mystery stories||Historical fiction||Femmes bactériologistes||Romans, nouvelles||Histoire|
Jack knifed	9781494433413	|Jack Stratton (Fictitious character)||Fiction||Small cities||Murder||Investigation||Police||Petites villes||Romans, nouvelles||Meurtre||Enquêtes|
Hittaz 3	9798986909851	|Crime||Fiction, thrillers, suspense|
Lucifer's drum	9780986077401	|Fiction||History||Romans, nouvelles||Histoire|
The legacy of two Gemini Knights	9781491864043	|Fiction||Knights and knighthood||Templars|
Reading a novel		|Fiction||History and criticism||Books and reading|
The Dark Tower	9781439565919	|Roland (Fictitious character : King)||Fiction||Romans, nouvelles|
Second daughter	9781500382421	|Imaginary places||Fiction||Lieux imaginaires||Romans, nouvelles|
The sands of Gower	9781515191063	|Fiction||Older women||Murder||Investigation||Femmes âgées||Romans, nouvelles||Meurtre||Enquêtes|
While We Slept	9781948283052	|Crime||Biography|
Hottest Summer Ever	9781735523828	|Crime||Fiction, thrillers, suspense|
Stepping stones		|Orthodox Jews||Fiction|
The young guard		|World War, 1939-1945||Fiction|
Sweet Clover		|Fiction||World's Columbian Exposition (1893 : Chicago, Ill.)|
It doesn't have to be this way	9780795710322	|Gays||Fiction||Homosexuality||South African fiction (English)|
Lucia's progress		|Lucia (Fictitious character)||Women||Fiction|
The queen's quair		Fiction
The ayah and lady		|English fiction||Indians||Fiction|
Mutius		|Fiction||History||American fiction|
The town that laughed	9789387561410	|Police||Fiction||Retirees||Old age|
Don't run, my love	9789387164062	|Young women||Fiction||Mothers and daughters||Villages||Man-woman relationships||Social life and customs||Manners and customs|
The love song of Maya K and other stories	9789386906397	|Fiction||Social life and customs||Manners and customs|
Interrupting criminalization		|Crime||Criminal statistics||Discrimination in criminal justice administration||Sex discrimination in criminal justice administration||Women||Statistics||Imprisonment||Women prisoners||Sexual minorities||Trans women||Law enforcement||Discrimination in law enforcement||Police||Administration of Criminal justice||Prostitutes||Racial profiling in law enforcement||Social control||Decriminalization||Feminist criminology|
God's secret agent	9789550392100	|Folklore||Fiction|
The autobiography of an orange seller	9789789181445	|Young men||Fiction||Self-consciousness (Awareness)|
The spiritual Quixote, or, The summer's ramble of Mr. Geoffry Wildgoose		|Methodist Church||Early works to 1800||Controversial literature||Fiction||Social life and customs|
The crossing	9781444753493	|Sailing||Fiction||Voyages and travels|
Echoes of the oppressed	9788192005249	|Translations into English||Social Marginality||Fiction|
My Ántonia		|Farmers' spouses||Fiction||Married women||Farm life|
Brooklyn		|Irish fiction||Fiction||Social life and customs||Manners and customs|
Romola		Fiction
Mistress Brent		|Fiction||History|
The Tor hill		|Fiction||History|
Frank Orby		Fiction
The Davenels, or, A campaign of fashion in Dublin		Fiction
Wind-up slut		|Prostitutes||Fiction||Alumni and alumnae||Barnard College|
Mark Manly; or, The skipper's lad		|Fiction||History|
Gilbert and Edgar on Mars	9781906301675	Fiction
Traitor	9781921656491	|World War, 1914-1918||Fiction||Campaigns||Soldiers|
The greatest inventor in the West	9780585345819	|Inventors||Fiction||Hill farming||Biography||Inventeurs||Biographies||Romans, nouvelles||Agriculture en montagne||FICTION||General|
Deep Green Envy	9781959078081	|Fiction, mystery & detective, general||Crime|
Dracula		|Count Dracula (Fictitious character)||Fiction||Vampires|
Guns + Tacos Vol. 7	9781643963471	Crime
Silencio!	9781962080491	|Crime||Fiction, mystery & detective, general|
The babymoon	9780718104955	|Pregnancy||Fiction||Motherhood||Man-woman relationships|
Show me the sky	9781847671578	|Police||Fiction||Missing persons||Investigation|
Conditioned for space		|English Science fiction||Extraterrestrial beings||Fiction||Time|
Shadows & light	9781598263176	|Jewish women||Fiction||Mothers and daughters||Orthodox Jews|
In the Life Ever After	9798986434483	|Fiction, mystery & detective, general||Crime|
Chronicles of Chrestomanci		|Fantasy||Magic -- Fiction||Witchcraft -- Fiction|
Touch Not the Cat	9780671024673	|Romance: Modern||Fiction||Fiction - Romance||Romance - Historical||Fiction / Romance / Historical|
Isaac Asimov's Robot City 2	9780671039059	|Science Fiction - Adventure||Fiction||Fiction - Science Fiction||Science Fiction - General||Fantasy||Fiction anthologies & collections||Non-Classifiable||Science Fiction|
The Naive and Sentimental Lover	9780671042776	|Romance - General||Fiction - Espionage / Thriller||Fiction||Espionage/Intrigue||Suspense||Fiction / Espionage|
Gertrude Kloppenberg, Private	9780671293345	|General||Fiction||Fiction - General|
The Black House	9780671498238	|General||Fiction / General||Fiction - General||Fiction|
BONE IDLE (Superintendent Bone Mystery)	9780671510626	|Mystery & Detective - Police Procedural||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Fiction / Mystery & Detective / General||Mystery & Detective - General|
The Night Awakens	9780671519186	|Crime & mystery||Mystery & Detective - Anthologies||Fiction - Mystery/ Detective||Fiction||Suspense||Thrillers||Fiction / General||General||Detective and mystery stories, American|
Jackie & the Giant	9780505523334	|Romance - Historical||Fiction||Fiction - Romance||Romance: Modern||Romance||Romance - Fantasy|
The Love Potion (Time of Your Life)	9780505523495	|Romance||Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern||Romance - Adult|
Tied Up In Tinsel	9780515074437	|Mystery and detective stories||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General|
Stone Mia Hunter	9780515088793	|Men's Adventure||Fiction - Men's  Adventure||Fiction|
False Pretenses	9780515106459	|Romance - General||Romance: Regency||Fiction|
Stolen Charms	9780515125658	|Romance: Historical||Fiction||Fiction - Romance||Romance - Historical||Fiction / General|
Longarm 324	9780515140309	|Westerns - General||Fiction||Fiction - Western||Westerns||Fiction / Westerns||Bodyguards||Longarm (Fictitious character)||Politicians|
Dance of the Gods (The Circle Trilogy, Book 2)	9780515141665	|American Light Romantic Fiction||Science Fiction And Fantasy||Fiction||Fiction - Romance||Romance: Gothic||Romance - Fantasy||Fiction / Romance / General||Romance: Modern|
Longarm 337	9780515142273	|American Western Fiction||Fiction||Fiction - Western||Westerns||Westerns - General||Fiction / Westerns|
H G Wells First Men In The Moon The Cd	9780671578978	|Science Fiction - Adventure||Classics||Audio Adult: Other||Fiction||Abridged Audio - Fiction/General||Wells, H. G.||Science Fiction - General||Fiction / General||Audio adaptations||Audiobooks||(Herbert George),|
Twilight's Kingdoms	9780671653620	|Fantasy - General||Science Fiction - General||Fiction / Science Fiction / General||Fantasy||American First Novelists||Fiction - Fantasy||Fantastic fiction|
The Testament	9780671657468	|Modern fiction||Persecutions||Wiesel, Elie - Prose & Criticism||Fiction - General||Fiction||Soviet Union||General||1925-1953||History||Jews|
Slaves of New York	9780671679330	|General||Fiction / General||Fiction||Fiction - General|
Winter Scream	9780671684334	|Horror - General||Fiction / General||Fiction - Horror||Horror|
The immortals	9780671704544	|Horror - General||Fiction / General||Fiction||Fiction - Horror||Horror|
Shadowed Vows	9780671736262	|Romance - Historical||Fiction||Fiction - Romance||Romance: Historical||Romance - General||Fiction / Romance / General|
CRYSTAL TRAP	9780671742072	|Plot-your-own stories||Fantastic fiction||Children's 12-Up - Fiction - General||Children: Grades 4-6||Specimens||General||Juvenile Fiction / General||Adventure and adventurers||Fiction|
The Intruder (Roswell High No. 5)	9780671774592	|Science fiction||Science Fiction, Fantasy, & Magic||Fiction||Juvenile Fiction||Children's 12-Up - Fiction - Science Fiction||Children: Grades 4-6||Social Situations - Teen Lifestyle||Movie Tie - In||School & Education||Juvenile Fiction / Movie or Television Tie-In||Extrasensory perception||Social Issues - Dating & Sex|
A Masquerade in the Moonlight	9780671793395	|Romance - Regency||Fiction||Fiction - Romance||Romance: Historical||Fiction / Romance / General||Romance - Historical|
Article 23	9780671878894	|Science Fiction||Science Fiction - Space Opera||Fiction||Fiction - Science Fiction||Science Fiction - High Tech||Science Fiction - Adventure||Fiction / Science Fiction / General||General|
Joan Collins	9780517100745	|Non-Classifiable||Great Britain||Biography||Sale Adult - Fiction - General||Fiction||Motion picture industry||Collins, Joan||Sale Books||Actors||1933-|
Wings Bestsellers	9780517146798	|Non-Classifiable||Sale Books||Nobility||Sale Adult - Fiction - Romance / Gothic||Love stories, English||Fiction|
Murder Most Delectable	9780517221648	|Gastronomy||Mystery/Suspense||Fiction - Mystery/ Detective||Detective and mystery stories, American||Mystery & Detective - General||Mystery & Detective - Anthologies||Food habits||Anthologies (multiple authors)||Fiction / Mystery & Detective / General||Sale Books||Detective and mystery stories,||Cookery||Detective and mystery stories, English||Fiction|
The Challenge of Crime	9780674021068	|Causes & prevention of crime||Central government policies||Criminology||Social Science||Sociology||USA||Criminal Law - General||Social Science / Criminology||Crime||Crime prevention||Criminal justice, Administration of||United States|
Look for Me	9780679312970	|Romance - General||Fiction||Fiction - General||Romance: Modern||General||Fiction / General|
Need 	9780679434337	|Psychological||Fiction - Psychological Suspense||Popular American Fiction||Fiction||Mystery & Detective - General||Man-woman relationships||Fiction / General||Marriage||Psychotherapist and patient||Women psychiatrists|
Blind Lust	9780517613184	|Non-Classifiable||Sale Books||Fiction|
Blue Angel Nights	9780517622827	|Non-Classifiable||Sale Books||Nonfiction - General||Fiction|
The Prose Edda	9780520234772	|Myths & mythology||Other prose: classical, early & medieval||Fiction||Poetry||Icelandic||Literature: Folklore/Mythology||Northern Europe, Scandinavia||Ancient, Classical & Medieval||Continental European||Social Science / Anthropology / General||Fairy Tales, Folklore & Mythology|
XAVIER'S SCHOOL FOR GIFTED	9780679861881	|Children's 4-8 - Fiction - Science Fiction||Non-Classifiable||Fiction||Heroes||Science fiction||Specimens||Toy and movable books||Children: Grades 1-2|
Stepsister from Planet Weird	9780679873303	|Fiction||Parent and child||Family - Stepfamilies||Children's 9-12 - Fiction - General||Children: Grades 4-6||Stepfamilies||Remarriage||Humorous Stories||Science Fiction, Fantasy, & Magic||Juvenile Fiction / Science Fiction, Fantasy, Magic||Extraterrestrial beings|
Race the Wind! (Willow King 2)	9780679886570	|Horse & pony stories||Horse racing||Determination (Personality tra||Children's 9-12 - Fiction - General||Children: Grades 3-4||Social Situations - Special Needs||Horses||Animals - Horses||Juvenile Fiction / Animals / Horses||Determination (Personality trait)||Fiction||People with disabilities|
BATTLE OF THE SENTINELS (Step Into Reading : a Step 3 Book)	9780679960294	|Fiction||Non-Classifiable||Heroes||Juvenile Fiction||Robots||Science fiction||Children: Grades 1-2|
Mister Candid	9780684025728	|Psychological||Fiction - Psychological Suspense||Fiction||Thrillers||Fiction / General||Mystery & Detective - General|
GARDENS IN THE DUNES	9780684863320	|Historical fiction||Psychological||Fiction - Historical||Fiction||Historical - General||Fiction / General|
Georgia Music	9780688099312	|Nature||Music||Family - Multigenerational||Grandfathers||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Fiction|
Tournament Upstart	9780688163693	|Sports & Recreation - Basketball||Fiction||Juvenile Fiction||Children's 9-12 - Fiction - General||Children: Grades 4-6||Sports & Recreation - Miscellaneous||Social Issues - Peer Pressure||Basketball|
Spinners	9780688179045	|Literary||Fiction - General||Fiction||Fiction / Literary||General|
Queen Esther The Morning Star	9780689813726	|Religion - Bible - Stories||O.T. Esther||Children: Grades 3-4||Juvenile Fiction||Children's 4-8 - Bibles||Religious - Jewish||Purim||Fiction||Judaism||Juvenile Fiction / Religious / Jewish||Bible stories||Bible stories, English||O.T|
The Tiny Seed	9780689819667	|Fiction||Picture books||Nature & the Natural World - Gardening||Juvenile Fiction / Nature & the Natural World||Children's 4-8 - Books With Items||Children: Kindergarten|
Dogsong - 2000 Kids' Picks	9780689838699	|Children: Grades 4-6||Children's 9-12 - Fiction - General||Action & Adventure||Animals - Dogs||Ethnic - Native American||Non-Classifiable|
Good Night, Dora!	9780689847745	|Spanish: Kindergarten||Movie Tie - In||Fiction||Juvenile Fiction||Children's Books/Baby-Preschool||Toy and movable books||Specimens||Night||General||Juvenile Fiction / Movie or Television Tie-In||Animal sounds|
Here's to You, America!	9780689851636	|Juvenile Fiction||History||Constitutional history||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||United States||Holidays & Celebrations - Other, Nonreligious||Juvenile Fiction / Holidays & Festivals / Other, Non-Religious||Constitutional conventions||Historical - United States - General||Fiction|
If You Were My Valentine	9780689860003	|Valentine's Day||Juvenile Fiction||Children: Kindergarten||Children's Books/Ages 4-8 Fiction||Stories in rhyme||Animals||Juvenile Fiction / Holidays & Festivals / Valentine's Day||Holidays & Celebrations - Valentine's Day||Fiction|
Bigger (Aladdin Historical Fiction)	9780689860034	|Historical - United States - 19th Century||Fiction||Juvenile Historical Fiction||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 4-6||Frontier and pioneer life||Action & Adventure - General||Animals - Dogs||Juvenile Fiction / Action & Adventure||Juvenile Fiction : Animals - Dogs||Juvenile Fiction : Historical - United States - 19th Century||Dogs||Fathers and sons|
Bound	9780689861789	|Historical - Asia||People & Places - Asia||Footbinding||Historical Fiction (Young Adult)||Social Issues - Adolescence||Juvenile Fiction||Children's 12-Up - Fiction - History||Children: Young Adult (Gr. 7-9)||Girls & Women||Social Issues - General||Juvenile Fiction / Fairy Tales & Folklore / Single Title||Sex role||Fairy Tales & Folklore - Adaptations||Stepmothers||Fiction||Children's 12-Up - Fiction - General|
Hector Finds a Fortune (Ready-for-Chapters)	9780689864193	|Fiction||Juvenile Fiction||Children's 4-8 - Fiction - General||Juvenile Easy Readers||Readers - Chapter Books||Children: Grades 2-3||Insects||Action & Adventure||Action & Adventure - General||Animals - Insects  Spiders  etc.||Nature & the Natural World - General||Juvenile Fiction / Action & Adventure||Adventure and adventurers||Bees|
A Blue's Clues Holiday (Blue's Clues)	9780689867972	|Holidays & Celebrations - Christmas||Juvenile Fiction||Fiction||Preschool Picture Story Books||Children's Books/Ages 4-8 Fiction||Holidays & Celebrations - Other, Religious||Children: Preschool||Holidays & Celebrations - Kwanzaa||Holidays||Holidays & Celebrations - Christmas & Advent||Juvenile Fiction / Movie or Television Tie-In||Children's Baby - Picturebooks||Movie Tie - In||Winter||Dogs|
Autumn Light	9780690038859	|Children: Babies & Toddlers||United States||Fiction||Older people||Aging||Short stories, American||Social life and customs|
Parallel	9780521536516	|ELT graded readers||Language||Foreign Language Study||Foreign Language - Dictionaries / Phrase Books||English||English as a Second Language||Foreign Language Study / English as a Second Language||English language||Fiction||Murder for hire||Readers (Adult)||Textbooks for foreign speakers|
A Matter of Chance	9780521775526	|ELT graded readers||Language readers||Language||Foreign Language Study||Literature - Classics / Criticism||English||Foreign Language Study / English as a Second Language||English as a Second Language||English language||Fiction||Readers (Adult)||Textbooks for foreign speakers||Widowers|
Physiognomy in the European Novel	9780691064918	|Literary studies: general||Novels, other prose & writers||Physiognomy in literature||Novel||Psychology Of Literature||Science||General||Lavater, Johann Caspar||Physiognomische Fragmente zur Beforderung der Menschenkenntnis und Menschenliebe||19th century||European fiction||History and criticism||Lavater, Johann Caspar,|
Night Moves	9780694522552	|Thrillers||Audiobooks||Fiction||Unabridged Audio - Fiction/General||Audio Adult: Books On Tape||Technological||Fiction / Technological|
The Night Listener	9780694524211	|Unabridged Audio - Fiction/General||Fiction||Audio Adult: Books On Tape||Gay||Fiction / General||Audiobooks||General|
Better Homes and Gardens Dandy Dragon Day (A New Max the Dragon Storybook)	9780696019029	|Parties||Holidays||Juvenile Literature||Children's 4-8||Children: Grades 1-2||General||Animals||Dragons||Fiction|
Date With Death (Destroyer No. 57 Series)	9780523415673	|Espionage/Intrigue||Fiction - Espionage / Thriller||Fiction|
Little Moon Dog	9780525477273	|Social Issues - Friendship||Preschool Picture Story Books||Juvenile Fiction||Children's 4-8 - Picturebooks||Children: Kindergarten||Action & Adventure - General||Science Fiction, Fantasy, & Magic||Juvenile Fiction / Action & Adventure||Animals - Dogs||Fairies||Fiction||Friendship|
The Tongue-Cut Sparrow	9780525671992	|Sparrows||Japan||Fiction||Children's 4-8||Children: Grades 2-3||New York (N.Y.)||Fairy Tales & Folklore - Asian||Juvenile Fiction / General||Folk tales||Folklore|
The Lost Jewels of Grayhorse	9780533150953	|Mystery & Detective - General||Mystery/Suspense||Fiction||Cherokee Indians||Indians of North America||Slaves|
Count on Goz	9780711206915	|Fiction||Picture books||Concepts - Counting & Numbers||Children's Baby - Lift the Flap||Children: Kindergarten||Concepts - Counting|
Monsters from the movies (The Weird and horrible library)	9780553150292	|Horror||Horror films||Juvenile literature||Motion pictures|
Torpedo	9780553239232	|General||Fiction||Fiction - General|
Laurie's Song (Sweet Dreams Series #3)	9780553243185	|Children: Young Adult (Gr. 7-9)||Fiction||Love||Adolescence|
Silver Canyon	9780553247435	|Westerns||Westerns - General||Fiction||Fiction - Western||Fiction / Westerns|
To Take a Dare	9780553266016	|Non-Classifiable||Nonfiction - General||Arkansas||Fiction||Runaways|
LOVE AT THE LAUNDROMAT (Starfire)	9780553272253	|Love & Romance||Non-Classifiable||Small business||Fiction||Laundries, Self-service||Children's Books - Young Adult||Mothers and daughters||Children: Young Adult (Gr. 7-9)|
ESCAPE FROM CHINA (Trio : Rebels in the New World, No. 5)	9780553285154	|Non-Classifiable||Nonfiction - General||Fiction||Fiction - Science Fiction||Science Fiction - General||Science fiction||Nonfiction||Children: Young Adult (Gr. 7-9)|
MY WORST DAYS DIARY (BANK STREET) (Bank Street Ready-to-Read, Level 3 : Grades 2-3)	9780553375756	|Schools||Moving, Household||Diaries||Children's 4-8||Children's Books/Ages 4-8 Fiction||Children: Grades 2-3||Readers - Beginner||Juvenile Fiction / General||Embarrassment||Fiction|
THE MYSTERY OF THE MISSING TOOTH (BANK STREET LEVEL 1) (Bank Street Ready-to-Read)	9780553375800	|Tooth Fairy||Health & Daily Living - Tooth Loss & Tooth Fairy||Readers - Beginner||Juvenile Fiction / Readers / Beginner||Teeth||Children: Kindergarten||Fiction||Children's 4-8 - Fiction - General||Brothers and sisters|
The Shelters of Stone (Earth's Children)	9780553382617	|Auel, Jean M. - Prose & Criticism||Fiction - Historical||Fiction||Historical - General||Fiction / General|
Bad for Each Other	9780553440157	|Romance: historical||Romance - General||Fiction||Nonfiction||Romance: Regency||Non-Classifiable|
DANGEROUS PROPOSITION	9780553441956	|Romance - Contemporary||Fiction||Nonfiction - General||Romance: Modern||Non-Classifiable|
HOT SOUTHERN NIGHTS	9780553444971	|Romance - General||Fiction||Fiction - Romance||Romance: Modern||Non-Classifiable||Romance - Contemporary|
Time to Hunt	9780553477498	|Fiction||Audio Adult: Books On Tape||Fiction / Thrillers||Audiobooks||Thrillers|
