Title	ISBN	Subjects
The fires of Calderon	9780062275189	|Adventure and adventurers||Fiction||Magic||Friendship||Imaginary creatures||Mythical Animals||JUVENILE FICTION / Fantasy & Magic||JUVENILE FICTION / Action & Adventure / General||JUVENILE FICTION / Social Issues / Friendship|
Bubbles, roses, and rump	9781938237126	|Women private investigators||Fiction|
A wedding wager	9781410471741	|Gambling||Fiction||Large type books|
The last daughter of Prussia	9780983918820	|World War, 1939-1945||Fiction||Germans||Romanies||History|
Take a chance on me	9781611737813	|Bachelors||Fiction||Women lawyers||Large type books|
Beyond these hills	9781611739589	|Mountain life||Fiction||History||Large type books|
When nature and nurture collide	9781611635003	|Children and violence||Psychic trauma||Crime||Criminal law|
Mary Poppins comes back		Fantasy
Lola	9780143203650	|Undertakers and undertaking||Fiction|
Black oxen		|Fathers and daughters||Fiction||Twenty-first century|
Off with the Old Love		|Nurses||Fiction||Large type books|
Nightshade	9780753192191	|Jack Nightingale (Fictitious character)||Fiction||Murder||Demonology|
Ellis House	9780980178098	|Mentally ill children||Fiction||Group homes for children||Suicidal behavior|
I have feelings	9780439989800	|Emotions||Fiction||Mice|
Scaredy mouse	9781854307750	|Mice||Pictorial works||Juvenile fiction||Fear||Fiction||Cats|
The green queen	9780744522297	|Color||Fiction||Kings, queens and rulers||Queens||Colour (Visual arts)|
So cold the river	9780340998229	|Documentary films||Fiction||Production and direction||Paranormal fiction|
All this will be yours	9780349117645	|Inheritance and succession||Fiction||Family-owned business enterprises||Succession||Heredity||Sibling rivalry|
Clara's daughter	9781907773792	|Businesswomen||Fiction||Mothers and daughters||Families|
The cat's table	9781444810905	|Ocean travel||Fiction|
The thing about luck	9781471116858	|Juvenile fiction||Brothers and sisters - Fiction||Grandparents - Fiction||Farm life - Fiction||Kansas - Fiction||Luck||Fiction||Farm life||Japanese Americans||Fate and fatalism||Grandparents||Siblings|
Something more	9781596328198	|Triangles (Interpersonal relations)||Fiction||Gay couples||Man-woman relationships||American Erotic stories|
White Roses	9781598721447	|Unrequited love||Fiction||Man-woman relationships||Romance fiction|
Art and the revolutionary human fruit machine	9780951813324	|Modern Art||Fiction|
Betsy, star ballerina	9781457501494	|Ballerinas||Juvenile fiction||Fiction|
Big black hole	9780373266302	|Women private investigators||Fiction||Alzheimer's disease||Patients||Brothers and sisters||Pianists|
Black flies	9781846552830	|Emergency medical technicians||Fiction|
The bone thief	9781471205903	|Fiction||History|
Book fiesta!	9780545499040	|Books and reading||Juvenile fiction||Holidays||Fiction||Spanish language materials||Bilingual|
Bullet boys	9781407129907	|Soldiers||Teen fiction||Weapons||Military training camps||Fiction||Suspense fiction|
The child's elephant	9780857560766	|Child soldiers||Juvenile fiction||Fiction||Elephants||Human-animal relationships|
Constable along the lane	9781906373405	|Nicholas Rhea (Fictitious character)||Fiction||Aidensfield (England : Imaginary place)||Police|
Corpse in waiting	9780727898401	|Patrick Gillard (Fictitious character)||Fiction||Ingrid Langley (Fictitious character)||Vacations||House buying||Murder||Investigation|
Deadly deception	9781444803655	|Psychiatrists||Fiction||Crimes against||Murder||Investigation|
Death by Hitchcock	9781939816313	|Edwina Goodwin (Fictitious character)||Fiction||Murder||Investigation||Physicists||Police||College campuses||Detective and mystery stories|
Decades of love and other disasters	9781483950440	|Man-woman relationships||Fiction||Romance fiction||American Short stories|
The distinguished guest	9781408808535	|Women authors||Fiction|
Expose!	9781780330631	|Vicky Hill (Fictitious character)||Fiction|
Fadeout	9781444784473	|Dave Brandstetter (Fictitious character)||Fiction||Private investigators|
The family orchard	9780316854573	|Jews||Fiction|
The fortune catcher	9780446606318	|Women||Fiction||Iranian Americans||18.06 Anglo-American literature|
Fox's Earth	9780345304612	|Families||Fiction||Women|
Fun in the sun	9780448464749	|Juvenile fiction||Beaches||Friendship||Fear||Strawberry Shortcake (Fictitious character)||Fiction|
Holly	9780545166300	|Puppies||Juvenile fiction||Dogs||Animal shelters||Fiction|
I heard that song before	9781849834575	|Missing children||Fiction|
Irresistible forces	9780593040720	|Commuter marriage||Fiction||Adultery||Physicians||Women bankers|
A jealous ghost	9781846171024	|Americans||Fiction|
Kalooki nights	9780143054740	|Jews||Fiction||Jewish cartoonists||Jewish families|
A Liverpool legacy	9780750539548	|Fathers||Fiction||Death||Family-owned business enterprises||Inheritance and succession|
My Demon's Kiss	9780739449417	|Vampires||Fiction|
Our game	9780241243619	Fiction
Perfect	9781842994603	|Dating (Social customs)||Fiction||Young adult fiction|
The Queen's vow	9781444720808	|Fiction||History|
Runaway Rascal	9780340931387	|Pet Finders Club (Imaginary organization)||Juvenile fiction||Dwarf rabbits||Lost and found possessions||Fiction|
The second angel	9780752814438	|Blood banks||Fiction||Science fiction|
Snake Bite	9781250068217	|Fiction||Juvenile fiction||History||Seafaring life||Detective and mystery fiction||Kidnapping||Murder||Kidnapping victims||Snakebites||Poisonous snakes||Venom||Poisoning||Conspiracies||Warships|
Steamer and Shelly go to pot	9780962826290	|Crabs||Fiction|
The story of one super Boov	9781481404389	|Girls||Juvenile fiction||Extraterrestrial beings||Fiction||Human-alien encounters||Friendship||Adventure and adventurers||Science fiction||Aliens (Fictional characters)|
A Tangled Web	9781444826531	|Manners and customs||Fiction||Inheritance and succession|
Tony and Susan	9781848870208	|Novelists||Fiction||Reading||Fear||Regret||Revenge||Suspense fiction||FICTION / Classics||FICTION / Thrillers / General||FICTION / Noir||FICTION / Literary||FICTION / Crime|
Tre Pound	9780985190323	|Drug dealers||Fiction||Robbery|
Undermajordomo Minor	9780062281227	|Castles||Fiction||Mountain life||Household employees|
A very singular guild	9781743313091	|Missing children||Juvenile fiction||Orphans||Monsters||Fiction||History|
A wing and a prayer	9780750521451	|Fiction||Social life and customs||Manners and customs||Large type books||Liverpool (England) - Social life and customs - 20th century - Fiction||Domestic fiction|
Worst case	9781846054709	|Hostages||Fiction||Children of the rich||Crimes against||Police||Modern & contemporary fiction (post c 1945)||Thriller / suspense||FICTION / Mystery & Detective / General||FICTION / Thrillers / Suspense||FICTION / Thrillers / General||FICTION / Crime|
Your sad eyes and unforgettable mouth	9780670068678	|Children of Holocaust survivors||Fiction||Women art historians||Self-realization in women||Female friendship|
The Second Lady Southvale	9781847826299	|Americans||Fiction||History||Remarriage|
The chessmen	9781471318160	|Fin Macleod (Fictitious character)||Fiction|
A grave disturbance	9780747258001	|Theodora Braithwaite (Fictitious character)||Fiction||Deacons|
Deadly aid	9781503944657	|Social workers||Fiction||Revenge||Murder|
Petals in the ashes	9780747564614	|Juvenile fiction||History||Plague||Fiction||Great Fire, London, England, 1666||Sisters||Historical fiction|
The clocks	9781444802740	|Fiction||Private investigators|
The gypsy goddess	9781782391807	Fiction
Anita Shreve Omnibus	9780349117133	|Man-woman relationships||Fiction||Family violence||Murder victims||Infidelity|
Keep your mouth shut and wear beige	9781444803303	|Divorced mothers||Fiction||Weddings||Planning||Parents-in-law|
Savage mesa!	9780709072850	|Sheriffs||Fiction||Ranchers|
Delicious	9781407432748	|Mothers and daughters||Fiction||Social life and customs||Manners and customs|
Don Fernando	9780755204373	|Survival||Fiction||History|
One night in Malibu	9780727877826	|Private investigators||Fiction|
Turkish delights	9781613334478	|Man-woman relationships||Fiction||Interpersonal relations|
The twin in the tavern	9780689801679	|Orphans||Juvenile fiction||Twins||Detective and mystery stories||Fiction||Mystery and detective stories||Mystery fiction||Hotelkeepers|
The story of Amos	9781615842223	|Dogs||Juvenile fiction||Fiction|
The day they came	9789888167937	|Fiction||Human-alien encounters||FICTION||General|
The Christmas sweater	9781607512561	|Orphans||Fiction||Grandparents|
Ghosts of Bluewater Creek	9780719813924	|Bounty hunters||Fiction||Revenge||Large type books||FICTION||Westerns|
Apollyon	9781444798012	Fiction
All over the Place	9781736412152	|Fiction, action & adventure||Crime|
Edward Britton	9780734400697	|Fiction||Young adult fiction|
16 Minutes	9781952225819	|Crime||Law|
Smart Contracts I - Hyperledger Fabric Master Series	9781956557244	|Computers||Crime|
Rescued by the Viscount	9780373307012	|Man-woman relationships||Fiction||Historical fiction||Romance fiction|
Damaged angels	9781909192195	|Gays||Fiction||Male prostitutes||Drug addicts|
Sedition	9781618689979	|Political fiction||Fiction|
The trafficked	9781407441580	|Detective and mystery stories||Kidnapping||Fiction||Human trafficking||Arson|
The chemist's shop	9781680581799	|Nazi concentration camp guards||Fiction||Nazi concentration camp inmates||Revenge||Murder||Concentration camp guards||Concentration camp inmates|
A Christmas hope	9781444826371	|Murder||Fiction||Investigation||History|
Little deer lost	9780545931564	|Deer||Juvenile fiction||Snow||Fiction||Orientation|
Terrorism in the United States	9780972785945	|Terrorism||Fiction|
A husband for Christmas	9781335212894	|Man-woman relationships||Fiction||Christmas stories|
Shall we dance?	9781432884987	|Women dancers||Fiction||Sisters||Man-woman relationships||Dance teachers|
Doctor Lovebeads	9780984786053	|Taxicab drivers||Fiction||Hippies||Cults|
The purple elephant	9781441409195	|Elephants||Fiction||Fairy tales||Humorous stories|
Extra Time	9780008105020	Romance
Die a Little	9780578308555	|Fiction, thrillers, suspense||Crime|
Night Lady	9781735342054	|Crime||Fiction, horror|
Any Means Necessary	9781956281064	|Crime||Fiction, thrillers, general|
Season of the rainbirds	9780385678001	|Judges||Fiction||Crimes against||Murder||Investigation||City and town life|
Santa is coming to Los Angeles	9781402288302	|Santa Claus||Fiction||Christmas|
The age	9780771052521	|Teenage girls||Fiction||Family relationships||Terrorism||Quakers|
The coldest night	9781616202774	|Teenage boys||Fiction||Life change events||Soldiers||Americans||Korean War, 1950-1953||Teenagers||Boys||Korean War||Love|
Limberlost II	9781908128607	|Fiction||Limberlost (Restaurant)|
Loamhedge		|Animals -- Fiction||Fantasy|
Rakkety Tam		|Squirrels -- Fiction||Wolverines -- Fiction||Animals -- Fiction||Fantasy|
My Long Pond alphabet picture book	9780615470603	|Alphabet books||Juvenile literature||Alphabet rhymes||Board books||Alphabet||Fiction|
Honour thy father	9780745154558	Fiction
The scottie barked at midnight	9780758292896	|Liss MacCrimmon (Fictitious character)||Fiction||Scottish Americans||Murder||Investigation||FICTION / Mystery & Detective / Women Sleuths|
Before I'm gone	9781508636267	|Murder||Fiction||Investigation|
Josephine	9780984488391	|Horses||Juvenile fiction||Juvenile literature||Care||Fiction|
The man at the window	9780708943953	|Melissa Craig (Fictitious character)||Fiction|
Memories of the dead	9781499145960	|Women private investigators||Fiction||Clairvoyants||Murder||Investigation|
False impressions	9780988038974	|Ghostwriters||Fiction||Murder||Investigation|
The Night Birds	9781439560037	|Teenage boys||Fiction||Dakota Indians|
Neville	9781439239759	|Dogs||Juvenile fiction||Dog adoption||Fiction||Chiens||Romans, nouvelles, etc. pour la jeunesse||Adoption|
The message?	9781506188911	|Traffic accidents||Fiction||Word of God|
Mr. Crotchety	9781517723705	|Man-woman relationships||Fiction|
Hydra Effect	9781644564622	|Crime||Fiction, thrillers, general|
Thug riches	9781547105502	|African Americans||Fiction||Man-woman relationships|
Michael Gresham	9781530499014	|Criminal defense lawyers||Fiction||Brothers||Murder||Investigation||Avocats de la défense pénale||Romans, nouvelles||Frères||Meurtre||Enquêtes|
Return to Finkleton	9781469901084	|Magic||Juvenile fiction||Weather||Weather control||Fiction||Greed||Temps (Météorologie)||Romans, nouvelles, etc. pour la jeunesse||Romans, nouvelles||Modification|
The water-babies	9781854712608	|Fairy tales||Chimney sweeps||Fiction||Children's literature|
Crime, Punishment and Migration	9781473933668	|Crime||Emigration and immigration||Alien criminals|
Studies in the novel		|Fiction||Periodicals||History and criticism|
William's house	9781463631451	|Gay men||Fiction||Zombies||Erotic stories||Fantasy fiction||Homosexuels masculins||Romans, nouvelles||Histoires érotiques|
The echo chamber	9781101517642	|Fiction||FICTION||Literary|
The picture of Dorian Gray and other works	9781435154049	|Appearance (Philosophy)||Fiction||Conduct of life||Youthfulness||Portraits||English Short stories||English drama||Apparence (Philosophie)||Romans, nouvelles||Morale pratique||Juvénilité||Nouvelles anglaises||Théâtre anglais|
Little women	9781403789402	|March family (Fictitious characters)||Juvenile fiction||Families||Sisters||Fiction||Family life||Famille March (Personnages fictifs)||Romans, nouvelles, etc. pour la jeunesse||Familles||Sœurs|
Mrs. Hudson in New York	9781780927909	|Fiction||Detective and mystery stories|
Far from home	9780755331949	|Irish fiction||Fiction||Social conditions||Roman irlandais|
The valeron code	9780719820656	|Families||Fiction||Familles||Romans, nouvelles|
So what if I'm broken	9781842233801	|Life change events||Fiction||Événements stressants de la vie||Romans, nouvelles|
Much more from Malcolm	9780952603917	|Cats||Fiction|
Murder at the art museum	9781684189014	|Fiction||University of New Mexico. Art Museum||University of New Mexico|
Route 66 Murders	9798985902525	|Crime||Fiction, thrillers, suspense|
The secret garden	9781848987319	|Orphans||Juvenile fiction||Gardens||People with disabilities||Fiction||Jardins||Romans, nouvelles, etc. pour la jeunesse||Personnes handicapées|
The keeper	9781874342403	|Village communities||Fiction||Americans||Chinese fiction||Blessing and cursing||Communautés rurales||Romans, nouvelles||Roman chinois||Bénédiction et malédiction|
Massachusetts calling	9781541179967	|History||Fiction||Literary collections||Histoire||Romans, nouvelles||Anthologies|
Rocco	9781508529248	|Immigrants||Fiction||Man-woman relationships||Musicians||Relations entre hommes et femmes||Romans, nouvelles||Musiciens|
Her Italian tycoon	9781523814176	|Rich people||Fiction||Man-woman relationships||Riches||Romans, nouvelles||Relations entre hommes et femmes|
Reading between the lines	9781501485930	|Romance fiction||Rich people||Fiction||Conduct of life||Teenage girls||Private schools||Riches||Romans, nouvelles||Morale pratique||Adolescentes||Écoles privées|
ALTON - campaign to end free speech	9798985241723	|Fiction, historical, general||Crime|
Twig	9780692799352	|Young women||Fiction||Fathers and daughters||Marriage||Jeunes femmes||Romans, nouvelles||Pères et filles||Mariage|
The Rosie project	9781443450720	|College teachers||Fiction||Genetics||Research||Marriage||Mate selection||Mariage||Romans, nouvelles||Choix du conjoint|
Gone	9780718148225	|Fiction||Mystery and detective||Fiction, mystery & detective, general|
Swift Justice	9781942294122	|Crime||United states, history|
Hiding in Plain Sight	9781959532149	Crime
The housekeeper's son	9780984880102	|Murder||Fiction||Mother and child||Meurtre||Romans, nouvelles||Mère et enfant|
The coral heart	9789990336924	|Hakka (Chinese people)||Fiction|
The naked hills		|Fiction||English fiction|
The business of crime		|Crime||Biography|
Slow reveal	9781771339049	|Artists||Fiction||Interpersonal relations||Artistes||Romans, nouvelles|
The MLaaTR sketchbook	9798729338085	|Robots on television||Robots in art||Animators||Notebooks, sketchbooks||Animated television programs||Adventure and adventurers||Fiction||Science fiction||My Life as a Teenage Robot (Television program)|
Alice's cat	9788963032931	|Exhibitions||Korean Art||Fiction||Art coréen||Expositions|
What a woman's gotta do		|Fiction||African Americans||African American women journalists||Experimental Genetics||Women martial artists|
The climber		|English literature||Fiction|
Walter Seyton		|Christian life||Juvenile fiction||Charity||Children||Conduct of life||Country life||Temper||Animal welfare||Fiction|
Nancy		|Marriage||Fiction||Families||Interpersonal relations|
Charlotte Temple		|British||Fiction||Illegitimate children||Runaway teenagers||Teenage pregnancy||Teenage girls||Elopement||Seduction||Betrayal||Soldiers|
Frederick the Great and his court		|Fiction||History|
Happy Dodd, or, "She hath done what she could"		|American fiction||Christian life||Fiction|
How much land does a man need?	9791032805480	|Adaptations||Avarice||Comic books, strips||Land tenure||Farmers||Country life||Bandes dessinées||Agriculteurs||FICTION||General|
The rabbit hole	9781415210543	|Fiction||Officials and employees||Politics and government||Political corruption||Employees|
Diary of a Zulu girl	9780620590914	|Girls||Fiction||Zulu (African people)||Man-woman relationships|
9 sketches		|Frontier and pioneer life||Fiction||Gold discoveries||Gold mines and mining|
The convict converted		|Temperance||Fiction|
Crime and public safety in Nigeria	9789789412976	|Crime||Public safety|
Rustlings of the mulberry tree	9789970450008	|Sex crimes||Fiction||Corruption|
The country curate		|Clergy||Fiction|
An underground colony of summer bees	9789956727421	Fiction
The cloister and the hearth		|Fiction||Family|
Regan's planet		|Exhibitions||Fiction||American Science fiction|
Rabbit, run		|Harry Angstrom (Fictitious character)||Fiction||Middle class men|
Rabbit at rest		|Harry Angstrom (Fictitious character)||Fiction||Middle class men|
Double check		|Orthodox Jews||Fiction||Boarding schools|
Lord of the forest		|Social classes||Fiction|
A miscellany of poems and short stories		Fiction
Holding Court	9781960147325	|Crime||Law|
Shy	9781953096647	|Curiosities and wonders||Crime|
Parade of Grief	9781941237991	|Crime||Political science|
True Crime Case Histories - Volume 11	9781956566574	|Biography||Crime|
Reiniger	9781637200971	|Fiction, romance, general||Crime|
Hacker	9781637200957	|Fiction, romance, general||Crime|
After All	9798988728603	|Crime||Fiction, action & adventure|
Journey to eternity	9780975184424	|Apartheid||Fiction||Suicide||Civil rights movements|
Curated True Crime #4	9781959137252	Crime
Inspector Murphy	9798889923411	Crime
Travels into several remote nations of the world		|Voyages and travels -- Fiction||Fantasy|
Sebastopol	9780472060580	|Reference works||Reference||Reference / General||General||Fiction||History||Sevastopol§ (Ukraine)||Siege, 1854-1855|
The Kama Sutra of Vatsyayana	9780486452371	|Sexual Instruction||Love / Sex / Marriage||Human Sexuality||Fiction||Literature: Classics||Sex||Fiction / Classics||Classics||Love|
A Picnic for Bunnykins	9780670800520	|Baby books||Fiction||Picnicking||Rabbits||Children: Babies & Toddlers|
The Path of Totality	9780670886845	|General||Fiction||Fiction - General|
A Lady of the West	9780671019730	|Modern fiction||Romance: Historical||Fiction||Fiction - Romance||Romance - Historical||Fiction / Romance / Historical|
Imzadi II Triangle	9780671025328	|American Science Fiction And Fantasy||Fiction||Fiction - Science Fiction||Science Fiction - Star Trek||Fiction / Science Fiction / General||Science Fiction - Adventure||Science Fiction|
Willow	9780671039905	|Sagas||Fiction - Horror||Fiction||Horror - General||Suspense||Fiction / Suspense|
Ghost Behind Me	9780671498658	|Ghosts||Fiction||Ghost stories|
The Homecoming	9780671501235	|Romance: Historical||Fiction||Fiction - Romance||Romance - Historical||Fiction / Romance / General|
Mannings	9780671543556	|Historical - General||Fiction / General||Fiction - Historical||Fiction|
Knight of a Trillion Stars (Futuristic Romance)	9780505520388	|Romance: Historical||Romance - Fantasy||Fiction||Fiction - Romance||Romance - Contemporary||Romance - General||Romance - Historical|
The Sorcerer's Lady	9780505523051	|Romance||Romance - Time Travel||Fiction||Fiction - Romance||Romance: Historical||Romance - Historical|
Love Lessons (Encanto)	9780515092103	|Romance - Regency||Fiction||Fiction - Romance||Romance: Regency||Romance - General|
Sweet Hearts	9780515127102	|Romance - Anthologies||Romance - General||Fiction||Fiction - Romance||Romance: Modern||Romance - Historical||Fiction / General|
Jupiter's Bones (Peter Decker & Rina Lazarus Novels (Audio)) (Peter Decker & Rina Lazarus Novels)	9780671577599	|Mystery & Detective - Women Sleuths||Mystery & Detective - Police Procedural||Audio Adult: Books On Tape||Fiction||Abridged Audio - Fiction/Mystery||Thrillers||Mystery & Detective - Series||Fiction / Thrillers||Audio - Mystery||Audiobooks|
Beauty	9780671682729	|Horses||Fiction||Children's 9-12||Children: Grades 4-6||General||Juvenile Fiction / General||Farm life||Grandfathers|
Murphy's Herd	9780671695613	|Fiction||Fiction - Western||Westerns||Westerns - General||Fiction / Westerns|
Old Nathan	9780671720841	|Fantasy - General||Science Fiction - General||Fiction / Science Fiction / General||Fiction - Fantasy||Fantastic fiction||Fantasy|
No Body	9780671734299	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Fiction / Mystery & Detective / General||Mystery & Detective - General|
Eye of Terror	9780671783907	|Science Fiction||Science Fiction - Adventure||Fiction||Fiction - Science Fiction||Science Fiction - Military||Fiction / Science Fiction / General|
Long Love	9780671787998	|General||Non-Classifiable||Fiction||Fiction - General|
Phobias	9780671792374	|Fiction anthologies & collections||Horror & ghost stories||Horror tales||Fiction - Horror||Fiction||Horror - Anthologies||Fiction / General|
The Best of Walter M. Miller, Jr.	9780671833046	|General||Non-Classifiable||American Science Fiction And Fantasy||Fiction||Fiction - General||Science Fiction|
Spellbinder	9780671874957	|Fiction / General||Fiction||Fiction - General|
The ACADEMY	9780671891718	|Suspense||Fiction||Fiction - Espionage / Thriller||Espionage/Intrigue||Fiction / General|
Black Beauty (Children's Classics)	9780517189580	|Classic fiction||Horses||Children: Grades 3-4||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Action & Adventure - General||Animals - Horses||Classics||Juvenile Fiction / Classics||Sale Books||Fiction||Action & Adventure|
Slow Fuse	9780517316771	|Fiction||SALE BOOKS||Fiction / General||Fiction - General|
Giant Treasury of Peter Rabbit	9780517316870	|Character books||Fiction||Children's Books/Ages 4-8 Fiction||Bargain Books||Short stories||Animals - General||Classics||Juvenile Fiction / General||Sale Books||Sale Children - Children's Books - Ages 4-8||Animals||Children's stories, English|
Recessional	9780679438281	|Non-Classifiable||Fiction|
Moby-Dick	9780679725251	|Ship captains||Literature - Classics / Criticism||19th Century American Novel And Short Story||Fiction||Whaling ships||Mentally ill||Action & Adventure||Classics||Non-Classifiable||Ahab, Captain (Fictitious char||Ahab, Captain (Fictitious character)|
The Devil Problem	9780679777526	|Other prose: from c 1900 -||Short Stories (single author)||Politics - Current Events||Fiction||Politics / Current Events||Politics/International Relations||Sociology - General||Essays||Government - U.S. Government||Literary Collections / Essays|
Things To Do Cubby Bears	9780517667576	|Non-Classifiable||Sale Books||Teddy bears||Helping behavior||Nonfiction - General||Fiction||Play|
X-MEN MASK BOOK	9780679861430	|Fantasy||Non-Classifiable||Children's 4-8 - Crafts / Hobbies||Juvenile Nonfiction||Children: Kindergarten|
The Boy's King Arthur	9780684191119	|Legends, Myths, & Fables - Arthurian||Classics||Children's 9-12 - Literature - Classics / Contemporary||Children: Grades 4-6||Juvenile Fiction / Classics||Arthurian romances||Fiction||Knights and knighthood|
Get Well, Gators! (Gator Girls , No 3)	9780688147877	|Fiction||Sick||Children: Grades 1-2||Animals - Alligators & Crocodiles||Social Situations - Friendship||Juvenile Fiction||Children's 4-8 - Fiction - General||Humorous Stories||Fairs||Social Issues - Friendship||Alligators||Animals - Reptiles & Amphibians|
My Nine Lives by Clio	9780689846700	|Juvenile Fiction||Historical - General||Children: Grades 2-3||Children's 4-8 - Fiction - General||World history||Humorous Stories||Juvenile Fiction / Animals / Cats||Animals - Cats||Cats||Diaries||Fiction|
SpongeBob SpookyPants	9780689873201	|Juvenile Fiction||Holidays & Festivals - Halloween||Fiction||Children's Books/Ages 4-8 Fiction||Movie Tie - In||Children: Preschool||Marine animals||Humorous Stories||Holidays & Celebrations - Halloween||Juvenile Fiction / Movie or Television Tie-In||Halloween||Children's 4-8 - Fiction - General|
Pride (Seven Deadly Sins #3)	9780689877841	|Social Issues - Friendship||Social Situations - Teen Lifestyle||Social Issues - Adolescence||Children: Young Adult (Gr. 7-9)||Juvenile Fiction||Children's 12-Up - Fiction - General||Social Situations - Friendship||Children: Young Adult (Gr. 10-12)||Social Situations - Dating & Sex||Social Issues - Dating & Sex||Juvenile Fiction / Social Situations / Dating & Sex||Fiction||High schools||Interpersonal relations||Schools|
Edgar Allan Poe Audio Collection	9780694524198	|Unabridged Audio - Fiction/General||Horror - General||Fiction||Literature: Classics||Classics||Short Stories (single author)||Fiction / Classics|
The Knight and the Dragon (Paperstar Book)	9780698116238	|Early learning / early learning concepts||Knights and knighthood||Dragons||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Action & Adventure - General||Humorous Stories||Juvenile Fiction / Action & Adventure||Fiction|
Sophie's Dance	9780698400566	|Preschool Picture Story Books||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||General||Juvenile Fiction / General||Family - Multigenerational||Performing Arts - Dance||Social Issues - Emotions & Feelings||Balls (Parties)||Compliments||Fiction||Grandmothers|
The Last Cattle Drive	9780700603442	|Westerns||American Western Fiction||Fiction - General||General||Fiction||Cattle drives||Western stories|
Flawed Angel	9780701179038	|Fantasy||General||Fiction / General||Fiction - General|
The Holiday	9780523416847	|General||Fiction - General||Fiction|
Cora Copy Cat	9780525282419	|Fiction||Human behavior||Behavior|
Maiden Voyage	9780525481034	|Fiction - General||Fiction|
Free	9780525935759	|Young men||Philadelphia||Popular American Fiction||Fiction - General||Fiction||General||Fiction / General||Afro-American men||Friendship||Pennsylvania|
The Liar's Diary	9780525949909	|American First Novelists||American Mystery & Suspense Fiction||Fiction||Fiction - Psychological Suspense||Psychological||Suspense||Fiction / Psychological||Thrillers||Burglary||Diaries||Friendship|
Heaven in Your Hand	9780708901953	|General||Fiction||Fiction - General|
N or M	9780708911563	|Mystery & Detective - General||Crime & mystery||Fiction - Mystery/ Detective||Fiction|
The Durable Fire	9780708927458	|Romance||Fiction - Romance||Large Print||Romance - General|
A Dangerous Happiness	9780708934876	|General||Modern fiction||Fiction||Fiction - General|
Almost Famous Daisy!	9780711210707	|Art from c 1500 to c 1900||Art from c 1900-, "modern art"||Artists, designers, photographers||Fiction||Painting & paintings||Children: Grades 3-4||Juvenile Nonfiction||Children's Books/Ages 4-8 Fiction||General||Art - General|
