Title	ISBN	Subjects
Mind tryst	9780312070342	|Single women||Fiction|
The day the dragon came to school	9780689711923	|Schools||Dragons||Juvenile literature||Fiction|
Honeymoon	9780316655705	|Young women||First loves||Honeymoons||Fiction|
A military match	9780373813841	|Fiction||Officials and employees||Man-woman relationships||Armed Forces|
Eve's longing	9780932511652	|Women||Spiritual life||Fiction|
Treachery in the yard	9780312585938	|Police||Fiction|
Clara Lee and the apple pie dream	9780316070386	|Schools||Korean Americans||Luck||Family life||Fiction|
The history of history	9780307272775	|Young women||Fiction||Amnesiacs||History|
The Cisco Kid in the Bronx	9780980178692	|Immigrants||Puerto Ricans||Fiction|
I don't want a cool cat!	9780316036740	|Stories in rhyme||Juvenile fiction||Cats||Fiction|
Skipping a beat	9781451609820	|Spouses||Marital conflict||Quality of life||Downward mobility (Social sciences)||Successful people||Life change events||Fiction|
Wild pitch	9781434222213	|Graphic novels||Baseball||Fiction|
The nightmare thief	9781410440075	|Large type books||Forensic psychiatrists||Women psychiatrists||Fiction|
Accidentally fooled	9780545055826	|Middle school students||Middle schools||Student service||Juvenile fiction||Service learning||Fiction|
New red bike!	9780823422265	|Sharing||Bicycles and bicycling||Fiction|
Belle's trial	9781932926125	|Dogs||Training||Pets||Human-animal relationships||Interpersonal relations||Fiction|
My diary	9781433809583	|Diaries||Fiction|
Foreign Foes	9780671884147	|Science fiction||Life on other planets||Star Trek fiction||Fiction|
Stacey McGill-- matchmaker?	9780590501750	|Single parents||Juvenile fiction||Babysitters||Children of single parents||Fiction|
Dora and the baby crab	9781416954514	|Crabs||Juvenile fiction||Dora the Explorer (Fictitious character)||Fiction|
Uncanny!	9780140375763	|Australian Fantasy fiction||Supernatural||Short stories||Children's stories, Australian||Fiction|
Justin and the best biscuits in the world	9780395732458	|Grandfathers||Sex role||Juvenile fiction||African Americans||Family life||Ranch life||Fiction|
Plain Jane's plan	9780373169429	|Physicians||Fiction|
The bully from the Black Lagoon	9780545065214	|Humorous stories||Picture books||Bullying in schools||Juvenile fiction||Bullies||Fiction||Schools||Fear|
Blackburn	9780312426958	|Serial murderers||Serial murders||Fiction|
The promise of a lie	9780446615358	|Widowers||Deception||Psychotherapist and patient||False testimony||Psychologists||Fiction|
Miss Prim's untamable cowboy	9780373192489	|Etiquette for men||Cowboys||Fiction|
Death by station wagon	9780553298819	|Private investigators||Fiction|
Sweet defiance	9780671887124	|Reconstruction||Fiction|
Be my bride?	9780373194926	|Single fathers||Fiction|
Murder in the marketplace	9780449148907	|Women detectives||Liz Sullivan (Fictitious character)||Fiction|
The ranger	9780373795499	|Man-woman relationships||Fiction|
Promises made	9781585713349	|African Americans||Fiction|
Kolymsky Heights	9780312956615	Fiction
Foundation's edge	9780345308986	|Psychohistory||Fiction||Hari Seldon (Fictitious character)||Life on other planets|
All that remains	9780689834424	|Fiction||Death||Short stories||Sports|
The Physician	9780751503890	|Healers||Fiction||Middle Ages||History|
The shop on Blossom Street	9780778321606	|Knitters (Persons)||Women||Fiction||Knitting||Female friendship|
The Alexandria link	9780345485762	|Kidnapping||Alexandrian Library||Fiction|
The Very Busy Spider	9780399215926	|Specimens||Spiders||Toy and movable books||Fiction|
Darkhenge	9780060785826	|Druids and druidism||Magic||Brothers and sisters||Archaeology||Space and time||Fiction|
The bumble beast	9780938753841	|Heroes||Fiction||Adventure and adventurers|
Otherwise engaged	9781570722806	|Kate Kelly (Fictitious character)||Fiction|
Undercover cowboy	9780373077113	|Dude ranches||Fiction|
Deadly admirer	9780373262236	|Women detectives||Fiction|
Top cat	9780439137386	|Stories in rhyme||Juvenile fiction||Cats||Fiction|
Spider's web	9780739414194	|Large type books||Diplomats' spouses||Fiction|
Answer my prayer	9780440220145	|Fantasy||Angels||Fiction|
Talwar	9780451178466	|Fiction||History|
Chat	9780671023393	|Electronic mail messages||Fiction|
Off and running	9780440414322	|Schools||Juvenile fiction||Mexican Americans||Fiction|
Antiques roadkill	9780758211927	|Murder||Traffic accidents||Antique dealers||Brandy Borne (Fictional character)||Cities and towns||Mother-daughter relationship||Antiques business||Crimes against||Fiction||Investigation||Vivian Borne (Fictional character)||Mothers and daughters|
The shifting tide	9780345440105	|William Monk (Fictitious character)||Private investigators||Serial murders||Fiction|
Perfect	9780439900133	|Grief||Death||Bulimia||Fiction||Fathers and daughters||Sisters||Friendship||Eating disorders|
The disposable man	9780446607681	|Joe Gunther (Fictitious character)||Fiction||Police||Spies|
Shutter Island	9780380731862	|Fiction||United States marshals||Islands||Brainwashing||Psychiatric hospital patients||Drug testing||Eugenics|
The laws of motion	9781439197660	|History||Enlightenment||Young women||Mothers and daughters||Fiction||Upper class|
The rainbow's story	9781584326786	|Rainbows||Butterflies||Human-animal relationships||Fiction|
Lunch Lady and the mutant mathletes	9780375870286	|Mystery and detective stories||Competition (Psychology)||Schools||Mathematics||Graphic novels||Fiction|
Elmer and Super El	9780761389897	|Animals||Elephants||Clothing and dress||Fiction|
The spy who jumped off the screen	9780670023219	|Intelligence officers||Nuclear terrorism||Motion picture actors and actresses||Fiction|
A plain & fancy Christmas	9780345528759	|Amish||Families||Fiction||FICTION / Family Life||FICTION / Contemporary Women||Infants switched at birth||FICTION / Sagas||Life change events|
The emerald atlas	9781410442345	|Prophecies||Magic||Brothers and sisters||Space and time||Fiction||Books and reading||Large type books||Monsters||Identity|
No highway	9780307474124	|Aeronautical engineers||Fiction|
A Wish in the Woods	9781434233035	|Wishes||Friendship||Best friends||Jealousy||Juvenile fiction||Fairies||Fiction|
States of exception in the contemporary novel	9781441125972	|History and criticism||Fiction|
Lake country	9780345533920	|Missing persons||Veterans||Fiction|
Sins of the mother	9781439165126	|Family secrets||Irish||Teenage pregnancy||Poor families||Mothers and daughters||Fiction|
Rivals in the Tudor court	9780758242006	|Social conditions||Women||History||Fiction||Court and courtiers|
There's no crying in baseball	9781434222268	|Sportsmanship||Baseball||Fiction|
Twin trouble	9781609920937	|Twins||Brothers and sisters||Uncles||Bears||Rescues||Fiction|
Triggers	9781937007164	|Attempted assassination||Terrorism||Memory disorders||Fiction|
Ghosts of war	9781616143671	Fiction
Rebecca's crossing	9780816326259	|Women pioneers||Fiction|
River's call	9781426712678	|Mothers and daughters||Fiction||Teenage girls||Grandmothers||Siuslaw Indians|
Sammy Keyes and the power of Justice Jack	9780375870521	|JUVENILE FICTION / Humorous Stories||JUVENILE FICTION / Social Issues / Friendship||JUVENILE FICTION / Mysteries & Detective Stories||Fiction||Stealing||Missing persons||Superheroes||Mystery and detective stories|
Fascinated	9780425247723	|Magicians||FICTION / Romance / Paranormal||FICTION / Romance / Adult||Fiction|
The chalk girl	9781410445940	|Kathleen Mallory (Fictitious character)||Murder||Police||Investigation||Large type books||Fiction||Policewomen|
Foal's bread	9781742376295	|Country life||Families||Fiction|
The ghosts of Gribblesea Pier	9780374362393	|Mayors||Swindlers and swindling||Eccentrics and eccentricities||Ghosts||Circus||Family life||Fiction|
The James Bond omnibus	9781848564329	|James Bond (Fictitious character)||Intelligence officers||American Spy stories||Comic books, strips||Fiction|
Es primavera, querido dragón =	9781599534718	|Spring||Spanish language materials||Dragons||Bilingual||Fiction|
The family business	9781410444745	|Large type books||African Americans||Fiction|
Fake me a match	9781442422582	|Schools||Middle schools||Fund raising||Stepsisters||Dating services||Remarriage||Fiction|
Trace of fever	9780373775750	|Smuggling||Man-woman relationships||Betrayal||Revenge||Fiction|
The Secret of Cypriere Bayou	9780373695324	|Missing persons||Women authors||Police||Fiction|
Whom the gods love	9781937384050	|Private investigators||Julian Kestrel (Fictitious character)||Aristocracy (Social class)||Fiction|
The Romanov conspiracy	9781451611861	|House of Romanov||Fiction|
The A.B.C. murders	9781611731613	|Fiction||Large type books||Private investigators||Belgians||Hercule Poirot (Fictitious character)|
Physical education	9780312593292	|Women college teachers||Alison Bergeron (Fictitious character)||Police||Bobby Crawford (Fictitious character)||Fiction|
Conquest	9781602822290	|Fiction||Women college teachers||Lesbians||Gay college teachers|
The weight of temptation	9780803239777	|Women||Weight loss||Fiction|
Two Truths and a Lie	9780061869747	|Impersonation||Murder||JUVENILE FICTION / Girls & Women||Dead||Fiction||Twins||JUVENILE FICTION / Mysteries & Detective Stories||JUVENILE FICTION / Social Issues / Dating & Sex||Sisters||Mystery and detective stories|
The burning range	9780451231758	|Outlaws||Fiction||Revenge||Gamblers|
California dreamers	9781590211441	|Fiction||Gay men||Tim Snow (Fictitious character)|
The care and handling of roses with thorns	9780399157752	|Roses||Breeding||Fiction||Aunts||Family relationships|
Werewolf in the North Woods	9780451234988	|Werewolves||Sasquatch||Anthropologists||Fiction|
Wuthering Heights	9781402787362	|Triangles (Interpersonal relations)||Foundlings||Fiction||Revenge||Rural families||Rejection (Psychology)|
If I built a house	9780803737518	|JUVENILE FICTION / Imagination & Play||Imagination||Houses||Stories in rhyme||JUVENILE FICTION / General||JUVENILE FICTION / Art & Architecture||Fiction|
Tooth and nail	9781930486980	|Plague||Zombies||Fiction|
The survivor	9780312625511	|Veterans||Fiction|
Breed	9780316198561	|Parenthood||Twins||Fiction|
To tempt a sheikh	9780373730827	|Princes||Hostages||Fiction|
Welcome to Silver Street Farm	9780763658311	|Juvenile fiction||Farm life||Fiction|
Who Could That Be at This Hour? (All the Wrong Questions #1)	9780316123082	|Mystery and detective stories||Humorous stories||Statues||Apprentices||Stealing||Fiction|
Attracted to fire	9781414348643	|Fiction||Secret service||Children of presidents||Teenage girls|
Ava the sunset fairy	9780545270441	|Kirsty Tate (Fictitious character)||Magic||Rising and setting||Juvenile fiction||Fairies||Fiction||Fantasy||Camps||Friendship||Rachel Walker (Fictitious character)|
The lost word	9780720613476	|Kurdish Women||Turkish Authors||Ethnic relations||Fiction|
Call to war	9780545361569	|Fantasy||Adventure stories||Adventure and adventurers||Juvenile fiction||Human-animal relationships||Quests (Expeditions)||Fiction|
Sisters of glass	9780375861093	|Families||Glass blowing and working||Juvenile fiction||Family life||Fiction||Historical fiction||Glassworkers||Novels in verse||Love stories|
The reinvention of Edison Thomas	9781590787083	|Middle school students||Middle schools||Boys||Science||Juvenile fiction||Fiction||Realistic fiction||Social acceptance||Boy inventors||Inventions||Schools||Friendship||Inventors|
Glasswings	9780803737426	|Butterflies||Flowers||Fiction|
Resistance	9780345508430	|Extraterrestrial beings||Human-alien encounters||Virus diseases||Fiction|
Night Hawk	9780062032645	|Racially mixed people||Bounty hunters||Man-woman relationships||Women prisoners||Fiction|
The exploits of the second Mrs. Watson	9781929976461	|Private investigators||Fiction|
Izzy the Whiz and Passover McClean	9780761356530	|Passover||Jews||Hametz||Stories in rhyme||Inventions||Fiction|
Adirondack detective	9780964832787	|Private investigators||Jason Black (Fictitious character)||Undercover operations||Fiction|
Dora saves the Enchanted Forest	9781442427143	|Kings and rulers||Adventure and adventurers||Juvenile fiction||Dora the Explorer (Fictitious character)||Dora the Explorer (Fictional character)||Fiction||Kings, queens, rulers||Rescues||Dora the Explorer (Fictititous character)|
Jesus man, not myth	9781935359494	|Jesus Christ||Fiction|
City Train	9781434241894	|Juvenile fiction||Railroad trains||Fiction|
Snowbound seduction	9780373527946	|Millionaires||Man-woman relationships||Businessmen||Christmas stories||Fiction|
Snapper	9780307908056	|Bird watching||Fiction|
The rose throne	9781606843659	|Fantasy||Fiction||Magic||Princesses|
The flamethrowers	9781439142004	|Fiction||Brigate rosse||Women artists||Motorcycles||Futurism|
Big city blues	9781616419233	|Uncles||Cousins||Virtual reality||Children's literature||Fiction||Books and reading||Inventions||Juvenile fiction|
The disenchanted	9780816679355	|Motion picture industry||Fiction|
Guarding the socialite	9780373277087	|Socialites||Man-woman relationships||Suspense fiction||Fiction|
Hunt for white gold	9780340992715	|Fiction||Chinese Porcelain||Seafaring life||Pirates||History|
A slaying in Savannah	9780451226211	|Jessica Fletcher (Fictional character)||Women novelists||Fiction|
Warm hearts	9781250018953	|Neighbors||Man-woman relationships||Male models||Fiction|
In the face	9780979372056	|Plastic Surgery||Murder||Actors||Fame||Fiction|
Hidden order	9781476717098	|Kidnapping||Scot Harvath (Fictitious character)||Intelligence officers||Terrorism||Prevention||Fiction|
The tracker	9781432828547	|Westerns||Bodyguards||Escaped prisoners||Fiction||Revenge||Tracking and trailing||FICTION|
Power	9781455527564	|Women detectives||Fiction||Dan Burnett (Fictitious character)||Jess Harris (Fictitious character)||Missing children|
Chasing eights	9780843932744	|Dan Fortune (Fictitious character)||Fiction|
Gatsby's vineyard	9780553274097	|Fiora (Fictitious character)||Fiddler (Fictitious character)||Fiction|
Dust	9780739477748	|Large type books||Richard Jury (Fictitious character)||Police||Fiction|
The red badge of courage	9780804900034	|American Civil War (1861-1865) fast (OCoLC)fst01351658||Fiction||History|
Coyote's kiss	9780857681003	|Human smuggling||Fiction|
Persuader	9780440422983	|Jack Reacher (Fictitious character)||Drug enforcement agents||Revenge||Fiction||United States||United States. Drug Enforcement Administration|
Illusions	9781601629432	|Spouses of clergy||Pornography||Christian life||African Americans||African American clergy||Fiction|
Indecent proposal	9780345549051	|Romance fiction||Man-woman relationships||Marriage||Fiction|
Reid's runaway bride	9780373657919	|Family secrets||Man-woman relationships||Fiction|
Cowboy conspiracy	9780373746460	|Man-woman relationships||Investigation||Ex-police officers||Widows||Murder||Fiction|
Angelopolis	9780670025541	|Treasure hunts||Art historians||Secrets||Paranormal||Nuns||Fiction||Fantasy||Thrillers||FICTION||Amerikanisches Englisch||Angels|
Quiet! There's a canary in the library	9780516087375	|Libraries||Animals||Behavior||Fiction|
This side of jealousy	9781595145666	|Sisters||Teenage girls||Secrecy||Secrets||Juvenile fiction||Fiction|
Ross Poldark	9781492622079	Fiction
Tom Clancy commander-in-chief	9780399176760	|Politics and government||War & Military||Suspense||Fiction||FICTION|
The cats in the doll shop	9780142421987	|Jews||Cousins||Juvenile fiction||Immigrants||Fiction||Cats||Dolls||History|
Amelia Bedelia cleans up	9780062334015	|Clubhouses||Social Issues||Humorous Stories||Parks||Fiction||General (see also headings under Social Issues)||Humorous stories||Friendship||Vacant lands||Tree houses||Family||Amelia-Bedelia (Fictional character)||Juvenile fiction||Clubs||Refuse and refuse disposal||JUVENILE FICTION|
The compromise	9781444743173	Fiction
Radiance of tomorrow	9780670067787	|Fiction||Romans, nouvelles||Histoire||Civil War (Sierra Leone : 1991-2002) fast (OCoLC)fst01721073||History|
The boost	9780765369864	|Computer software industry||International relations||Information technology||Fiction|
The undead hordes of Kan-Gul	9781451639162	|Fiction||Ninja||Magicians||Japanese fiction|
The mermaids of Starfish Reef	9781907411960	|Mermaids||Juvenile fiction||Magic||Pirates||Fiction|
Tempt me if you can	9781501107238	|Man-woman relationships||Bachelors||Fiction|
Hidden	9781599908403	|Individuality||Love||Fiction||Identity||Romance fiction||Angels||Identity (Philosophical concept)||Love stories|
The book of you	9780062297600	|Women jurors||Contemporary Women||Secrets||Trials||Survival||Stalking||Fiction||Suspense||Thrillers||FICTION||Friendship||Stalking victims|
The instructions	9781934781821	|Juvenile delinquents||Jewish youth||Student movements||Fiction|
The shadows of owls	9780295993157	|Roman||Amerikanisches Englisch||Women scientists||Fiction|
Dangerous rescue	9780316265461	|Wildlife rescue||Humorous Stories||Action & Adventure||Juvenile fiction||Woodpeckers||Robots||Fiction||Endangered species||Transformers (Fictitious characters)||Rescue work||General||JUVENILE FICTION||Media Tie-In|
Sink or swim	9781742971384	|Swimming||Schools||Juvenile fiction||Contests||Friendship||Fiction|
The outcast	9781410465603	|Mennonites||Large type books||Single women||Fiction|
Pete won't eat	9780823428533	|Pigs||Eating customs||Swine||Food habits||Juvenile fiction||Fiction|
Orphans of the storm	9781405614986	|Social life and customs||Manners and customs||Female friendship||Fiction|
Beneath Southern skies	9780373863037	|Man-woman relationships||African Americans||City and town life||Fiction|
The devil's beat	9780552777094	|Paranormal fiction||Fiction|
The innocent have nothing to fear	9780451493194	|Republican National Convention||Family secrets||Republican National Convention. fast (OCoLC)fst01405736||Humorous||Satire||Fiction||Political||FICTION|
Snowman	9781551923536	|Juvenile fiction||Snowmen||Christmas||Fiction|
Dance class	9781597073639	|Dancers||Dance schools||Dance||Graphic novels||Girls||Teenagers||Fiction||Comic books, strips||Folk dancing|
Haven't stopped dancing yet	9780340728215	|Social life and customs||Manners and customs||Poor children||Fiction|
Snapshot	9781401689520	|Photographs||Civil rights||Government investigators||Cold cases (Criminal investigation)||Fiction|
Cascade	9780143123514	|Triangles (Interpersonal relations)||Man-woman relationships||Marriage||Artists||Domestic fiction||Life change events||Fiction|
Champion of Mars	9781907992858	|Science Fiction||Fiction||Space Opera||Action & Adventure||FICTION|
The hidden	9781477848197	|Politics and government||Insurrection (Egypt : 1919) fast (OCoLC)fst01353309||Crimes against||Fiction||College teachers||Social conditions||Mothers and daughters||Widows||History|
Hidden in plain view	9780373675562	|Amish women||Undercover operations||Widows||Police||Fiction|
Olivia Joules and the overactive imagination	9780143035367	|Prevention||Foreign countries||Women journalists||Terrorism||Women spies||British||Fiction|
Sea of Shadows	9780385671989	|Spirits||Paranormal fiction||Juvenile fiction||Fiction||Fantasy||Twins||Sisters||Supernatural|
Trial & retribution	9780333713518	|Trials (Murder)||Fiction|
The last crimes of Charles Mistinguett	9781935797463	|Indictments||Criminals||Detective and mystery stories||Fiction|
Panky in the saddle	9780590336161	|Ponies||Children's stories, American||Fiction|
Protective measures	9780373457199	|Widowers||Man-woman relationships||FICTION / Romance / Suspense||FICTION / Romance / Clean & Wholesome||Fiction||FICTION / Christian / Suspense||Single fathers||Bodyguards||FICTION / Thrillers / Suspense|
Blizzard	9781423178651	|Blizzards||Juvenile fiction||Fiction||Heroes||Snow|
Steam train, dream train	9781452109206	|Railroad trains||Juvenile fiction||Animals||Stories in rhyme||Fiction|
The borrower	9780670022816	|Books and reading||Librarians||Fiction||Boys|
Expiration day	9780765338280	|Coming of age||Science fiction||Diaries||Juvenile fiction||Bildungsromans||Robots||Fiction|
The smallest girl in the smallest grade	9780399257438	|Human behavior||Juvenile fiction||Conduct of life||Stories in rhyme||Fiction|
Fire season	9781451639216	|Human-animal communication||Human-animal relationships||Space colonies||Fiction|
Storm	9781595146670	|Science fiction||Conspiracies||Adventure and adventurers||Survival||War||Fiction|
Forged in the desert heat	9780373132096	|Kings and rulers||Triangles (Interpersonal relations)||Heiresses||Fiction|
Montaro Caine	9781470389383	|Coins||Chief executive officers||Consolidation and merger of corporations||Fiction|
The weight of lies	9781477818435	|Fiction||Mothers and daughters||Dysfunctional families||Family secrets|
Y is for yesterday	9780399163852	|Extortion||Women private investigators||Fiction|
Brave deeds	9780802126863	|Soldiers||Friendship||Fiction|
Devil's cut	9780451475305	|Family secrets||Families||Family-owned business enterprises||Bourbon whiskey||Upper class families||Fiction|
One mixed-up night	9780399553882	|Retail Stores||Ikea (Firm)||Best friends||Juvenile fiction||Friendship||Family life||Fiction|
When the wind blew	9781585369690	|Bears||Home||Fiction||Parent and child|
Peter Pan	9781785297588	|Fantasy||Juvenile fiction||Fiction||Never-Never Land (Imaginary place)|
Arboria Park	9781631521676	|Families||Planned communities||Neighborhoods||Fiction|
The western star	9781501962592	|Sheriffs||Fiction|
Fall in line, Holden	9781893354500	|Schools||Stories in rhyme||Behavior||Indians of North America||Fiction|
The living infinite	9781609454302	|Fiction||Spaniards||History||Princesses|
Freedom's ring	9781496423122	|Faith||Boston Massacre, 1770||Boston Marathon Bombing, Boston, Mass., 2013||Loss (Psychology)||Victims of terrorism||War victims||Fiction|
The Right Kind of Rogue	9781250121714	|Social life and customs||Aristocracy (Social class)||Fiction|
Poison	9781501115707	|Embezzlement||Murder||Investigation||Attorney and client||Fiction|
Every dog has his day	9780399584763	|Single mothers||Man-woman relationships||Bachelors||Fiction|
Safe at Hawk's Landing	9781335526113	|United States||Man-woman relationships||Officials and employees||Fiction||Witnesses||Kidnapping||United States. Federal Bureau of Investigation|
The eternity elixir	9781629723587	|Magicians||Magic||Fiction|
Rugged Texas cowboy	9781250150875	|Fiction||Thieves||Twins||Cowboys||Torques (Jewelry)|
The listener	9781587676130	|Depressions||Fiction|
Paris metro	9780393609783	|Women journalists||Mothers and sons||Americans||Terrorism||Fiction|
Refuge Cove	9781432847456	|Man-woman relationships||Interpersonal attraction||Loneliness||Fathers and sons||Wilderness areas||Fiction||Loss (Psychology)||Air pilots||Large type books||Single women|
The oracle year	9780062686633	|Prophecies||Fiction|
The Italian teacher	9780525589327	|Artists||Families||Fiction|
The Paris spy	9781432840419	|Women spies||World War, 1939-1945||Undercover operations||History||Cryptographers||Nazis||Fiction|
The girl I used to be	9780399585036	|Fiction||Life change events||Extortion||Married women|
Limelight	9781501176371	|Fiction||Celebrities||Mothers|
Just under the clouds	9781524720087	|Middle schools||Single-parent families||Trees||People with mental disabilities||Homeless persons||Schools||Sisters||Fiction|
A reaper at the gates	9780448494500	|Authoritarianism||Brothers and sisters||Military cadets||Insurgency||Undercover operations||Slaves||Fiction|
A day in the life of the vice president	9781621577768	|Vice-Presidents||Bundo, Marlon (Rabbit)||Rabbits||Vice-Presidents' spouses||Fiction|
The turning	9780062657954	|Self-acceptance||Selkies||Fiction|
The pout-pout fish and the can't-sleep blues	9780374304034	|Stories in rhyme||Marine animals||Sleep||Bedtime||Fishes||Fiction|
She be damned	9781785079313	|Fiction||Murder||Investigation||History|
Super moon	9781250116277	|Near future||Escapes||Secrets||Interplanetary voyages||Fiction||Romance fiction||Space colonies||Colonies|
Still water	9781501151576	|Missing persons||Fiction||Secrecy|
JSA by Geoff Johns	9781401281540	|Justice Society of America (Fictitious characters)||Fiction||Heroes||Good and evil|
My brown skin	9781975788766	|Afro-Americans||Stories in rhyme||Human skin color||Race awareness||Fiction|
The orange grove	9781571311191	|War||Twin brothers||Fiction|
The Darling Dahlias and the poinsettia puzzle	9780996904070	|Nineteen thirties||Murder||Gardening||Investigation||Women gardeners||Societies||Fiction|
The long-lost secret diary of the world's worst dinosaur hunter	9781631631962	|Dinosaurs||Humorous stories||Fossils||Paleontology||Juvenile fiction||Western stories||Fiction|
Pilar's worries	9780807565469	|Anxiety||Social phobia||Dance||Juvenile fiction||Ballet dancing||Fiction|
The mayor of Casterbridge	9780585016481	|Fathers and daughters||General||Psychology||English fiction||Fiction||Men||FICTION|
Death echo	9780061979248	|Special forces (Military science)||Prevention||Terrorism||Fiction||Yachts||Women intelligence officers|
Blowback	9781590588420	|Murder||Investigation||Cold cases (Criminal investigation)||Fiction|
Chi's sweet home	9781935654148	|Families||Infancy||Kittens||Family life||Comic books, strips||Fiction||Cats||Pets||Animals||Cartoons and comics|
Titanic	9781890834081	|Gay ocean liner passengers||Gay sailors||Titanic (Steamship)||Gay men||Fiction|
Lord Valentine's castle	9780451464613	|Majipoor (Imaginary place)||Fiction||Life on other planets|
The Houdini specter	9780857682932	|Magicians||Mediums||Fiction|
Everyone leaves	9781612184333	|Social life and customs||Fiction|
Bi-curious	9781601625410	|African Americans||Lesbians||Fiction|
Rough men	9781612186535	|Revenge||Fiction|
No way back	9780062253620	|Witnesses||Murder||Fiction|
No one said a word	9781609402693	|Teenage girls||Fiction|
Last chance for justice	9781433677175	|Inheritance and succession||Fiction|
Truck stop	9780670062614	|Truck stops||Juvenile fiction||Motor vehicles||Fiction|
Darkbound	9781482016994	|Strangers||Subways||Fiction|
Kiyomi	9781481074100	|Mothers and daughters||Families||Fiction|
Peck, peck, peck	9780763666217	|Stories in rhyme||Juvenile fiction||Woodpeckers||Fiction|
The case of the time-capsule bandit	9781442476813	|Time capsules||Buried treasure||Household Moving||Community life||Mystery and detective stories||Single-parent families||Fiction|
The outside	9780544000131	|Coming of age||Amish||Vampires||Horror stories||Juvenile fiction||Christian life||Fiction|
Bad tidings	9780727882660	|Serial murder investigation||Police||Henry Christie (Fictitious character)||Fiction|
Everything breaks	9780399250880	|Grief||Social Issues||Charon (Greek mythology)||Indians of North America||Quapaw Indians||Friendship||JUVENILE FICTION||Fiction||Greek & Roman||Supernatural||Best friends||General||Legends, Myths, Fables||Death & Dying|
Africa is my home	9780763650384	|Amistad (Schooner)||Juvenile fiction||Slavery||Fiction|
Backstage with Her Ex	9780373207343	|Man-woman relationships||Women teachers||Rock musicians||Fiction|
The warrior's bride	9781455514380	|Knights and knighthood||Heiresses||Interpersonal attraction||Mate selection||Seduction||Fiction|
The wife, the maid, and the mistress	9780385537629	|Missing persons||Judges||Fiction|
