Title	ISBN	Subjects
Midnight Cactus	9780802170316	|Novel||Fiction||Fiction - General||Literary||Fiction / Literary||General||Arizona||British||Love stories||Mexican-American Border Region|
Soul on Fire	9780802471024	|American Historical Fiction||Fiction - Religious||Fiction||Religious||Modern fiction|
Trial of Fire (Gollancz)	9780575074057	|Science Fiction||Fiction||Fiction - Science Fiction||Fantasy - General||Science Fiction - General||FICTION_FANTASY_GENERAL||Fiction / Fantasy / General|
The Toyminator	9780575079519	|Fantasy||Fiction||Fiction - Fantasy||Fantasy - General||Humorous||Science Fiction - General||Fiction / Science Fiction / General||Humorous stories||Science Fiction|
Clifford's Tricks	9780590044394	|General||Dogs||Fiction||Stories||Children's 4-8||Juvenile Fiction|
Stacey and the Stolen Hearts	9780590059732	|Mysteries, Espionage, & Detective Stories||Fiction||Children's 9-12 - Fiction - Mysteries / Detective||Mystery and detective stories||Valentine's Day||Children: Grades 4-6|
Karen's Puppet Show (Baby-Sitters Little Sister)	9780590065863	|Puppet plays||Day camps||Children's 9-12 - Fiction - General||Children: Grades 2-3||Social Situations - General||Fiction||Friendship|
Kittens in the Kitchen (Animal Ark Series #1)	9780590187497	|Readers - Chapter Books||Children's Books/Ages 9-12 Fiction||Animals - Cats||Children's 9-12 - Fiction - General||Veterinarians||Fiction||Action & Adventure - General||Juvenile Fiction / Animals / Cats||Cats|
Claudia and the First Thanksgiving (Baby-Sitters Club)	9780590228756	|Social Situations - General||Fiction||Children's 9-12 - Fiction - General||Children: Grades 4-6||Thanksgiving Day||Social Issues - General||Censorship||Schools|
To Tell the Truth (Canby Hall No. 15)	9780590337595	|Human behavior||Truthfulness and falsehood||Fiction|
How to Care for Your Monster (Lucky Star)	9780590407823	|Fiction||General||Children's Books/Ages 9-12 Fiction||Children: Babies & Toddlers||Monsters||Children's 9-12|
Silver on the tree (The dark is rising sequence)	9780590433167	Fantasy
Of Human Bondage	9780735101210	|Fiction - General||Fiction||Literature: Classics||General||Classics||English, Irish, Scottish, Welsh|
A Cold Day for Murder	9780736644235	|Mystery & Detective - General||Fiction||Abridged Audio - Fiction/Religious||Unabridged Audio - Fiction/Mystery||Audio Adult: Books On Tape|
Too Good to Be True	9780736918732	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Humorous||Religious - General||Divorced women||Humorous fiction||Male nurses|
Miss Poppy and Honey	9780803705784	|Pigs||General||Baking||Children's 4-8||Animals||Fiction||Children: Babies & Toddlers|
82 Desire (Skip Langdon Novels)	9780804116992	|Crime & mystery||Romance - General||Mystery & Detective - Series||Fiction - Mystery/ Detective||Fiction||Mystery & Detective - Police Procedural||Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / General||Mystery fiction|
Shadowqueen (L.O.S.T.)	9780738708270	|Fiction||Political||Children's 12-Up - Fiction - Fantasy||Science Fiction||Fantasy - General||Science Fiction - General||Fiction / Science Fiction / General||Magic||Space and time||Witches|
Star Wars, Episode III - Revenge of the Sith	9780739318324	|Science Fiction - Star Wars||American Science Fiction And Fantasy||Fiction||Unabridged Audio - Fiction/Science Fiction & Fantasy||Science Fiction||Fiction / Science Fiction / General||Audiobooks||Science Fiction - General|
Digging to America	9780739333099	|Unabridged Audio - Fiction/General||Tyler, Anne - Prose & Criticism||Fiction||Literary||Fiction / Literary||Audiobooks|
The Dark Is Rising Sequence, Book Two	9780739359730	|Juvenile Fiction||Children's Audio - 9-12||Children: Grades 4-6||Science Fiction, Fantasy, & Magic||Juvenile Fiction / General||Legends, Myths, & Fables - Arthurian||Audiobooks||Children's audiobooks||Fantasy|
Reckless Faith	9780741419859	|Science Fiction||Science Fiction - General||Fiction||Fiction - Science Fiction|
Yoshitsune	9780804702706	|Other prose: classical, early & medieval||Fiction||Fiction - General||Literature: Classics||General||Fiction / General|
This Scheming World (Library of Japanese Literature)	9780804811156	|Literary||Fiction - General||Fiction|
Dybbuk, The	9780805210705	|Modern fiction||Literary Criticism||Yiddish Literature||Literature - Classics / Criticism||Fiction||European - German||Non-Classifiable|
Snap	9780805440058	|General||Christian life||Babysitters||Children's Books - Young Adult||Responsibility||Children: Grades 4-6||Reference - General||Fiction||Juvenile Nonfiction|
Minnie's Sacrifice, Sowing and Reaping, Trial and Triumph	9780807083338	|19th century fiction||Modern fiction||General||Blacks||Literature - Classics / Criticism||Literature: Folklore/Mythology||American - African American & Black||Ethnic Studies - African American Studies - General||Social Science / African-American Studies||African Americans||Fiction|
Conversations with God for Teens	9780807208427	|General||Audio - Fiction - General||Fiction||Unabridged Audio - Fiction/General|
The Big Scam	9780743250009	|Suspense||Mystery & Detective - Police Procedural||American Mystery & Suspense Fiction||Fiction - General||Fiction||Thrillers||Organized crime||Action & Adventure||Fiction / General||Government investigators||Mafia|
Diary of a Mistress	9780743281591	|Romance - Adult||Husbands||African American Novel And Short Story||American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Mistresses||Fiction / General||African American women||Crimes against|
Kept	9780743286848	|Literary||Fiction / General||General||Asian American Literature||Asian American Novel And Short Story||Fiction||Fiction - General|
Duty and Desire	9780743291361	|American Historical Fiction||Fiction||Fiction - Historical||Historical - General||Fiction / Historical||Literary||Bennet, Elizabeth (Fictitious character)||Darcy, Fitzwilliam (Fictitious character)|
The Lying Tongue	9780743293976	|English First Novelists||English Mystery & Suspense Fiction||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense||Psychological||Suspense||Fiction / Suspense||Literary||Authors||English||Italy|
Every Woman's Man	9780743296175	|African American Novel And Short Story||Fiction||Fiction - General||Romance: Modern||General||Romance - Adult|
Eye	9780743434799	|Science Fiction - General||Fiction||Fiction - Science Fiction||Science Fiction||Fantasy||Fiction / Science Fiction / General||Fiction anthologies & collections|
Saturday the Rabbi Went Hungry	9780743445009	|Crime & mystery||Mystery fiction||Fiction||Fiction - Mystery/ Detective||Science Fiction||Mystery & Detective - Series||Fiction / Mystery & Detective / General||Science Fiction - General|
Visions of Liberty	9780743488389	|Science Fiction||Short stories||Science Fiction - Space Opera||Fiction||Fiction - Science Fiction||Science Fiction - Adventure||Fiction / Science Fiction / General||Science Fiction - General|
The Vanished Man	9780743566919	|General||Fiction / General||Fiction||Abridged Audio - Fiction/General||Audiobooks|
Crackdown (Mary Ann Shaughnessy Cronicles) (Mary Ann Shaughnessy Cronicles)	9780745140810	|Crime & mystery||Modern fiction||Abridged Audio - Fiction/General||Unabridged Audio - Fiction/Suspense & Thriller||Audio Adult: Books On Tape||Action & Adventure||General||Thrillers||Mystery & Thrillers / Mystery|
The Xyy Man	9780745186665	|Crime & mystery||English Mystery & Suspense Fiction||Fiction||Fiction - General||Mystery/Suspense||General||Mystery & Detective - Traditional British|
Camping Out (Farmyard Tales Readers)	9780746020463	|English language readers||English language: reading skills||Fiction||First word books||Learning & study skills||Lifestyles - Farm Life & Ranch Life||Children: Kindergarten||Juvenile Fiction||Children's 4-8 - Fiction - General||English||Children: Preschool||Readers - Beginner||Action & Adventure|
Ceremony of Innocence	9780747221135	|Espionage & spy thriller||Modern fiction||Mystery & Detective - General||Fiction - Mystery/ Detective||Fiction||General|
Warriors of the Rainbow	9780747552079	|Fantasy||Science fiction||Science Fiction - Adventure||Fiction - Science Fiction||Fiction||FICTION_SCIENCE FICTION_ADVENTURE||Fiction / Science Fiction / Adventure||General|
Ghost Walk (Rose Mcquinn Mystery) (Rose Mcquinn Mystery)	9780749082666	|Crime & mystery||Mystery/Suspense||English Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - Historical||Mystery & Detective - Women Sleuths||Mystery & Thrillers / Mystery||Fiction / Mystery & Detective / General||Mystery & Detective - Traditional British|
Katy No-Pocket	9780808523185	|Animals - Mammals||Social Issues - General||Fiction||General||Children's Books/Ages 4-8 Fiction||Kangaroos||Children: Grades 3-4|
Legion Of The Dead	9780809532414	|Horror & ghost stories||Horror - General||Fiction||Fiction - Horror||Horror|
Triquarterly 103 (Triquarterly)	9780810159020	|Fiction anthologies & collections||Modern fiction||Literature - Classics / Criticism||Fiction||Anthologies (multiple authors)||General||Fiction / Anthologies (multiple authors)|
The Shilling Doctor	9780752852232	|Modern fiction||Romance - General||Fiction||Fiction - Romance||Romance: Modern||Medical||Sagas||FICTION_MEDICAL||Fiction / Family Saga||Fiction / Medical||PHYSICIANS_FICTION||SCOTLAND_FICTION|
Trouble at the Mill (My Side of the Story)	9780753457825	|Juvenile Historical Fiction||Specimens||Historical - United States - General||Children's Books/Ages 9-12 Fiction||Social Issues - Friendship||Children: Grades 3-4||Children: Grades 4-6||Movie Tie - In||Juvenile Fiction||Historical - General||Juvenile Fiction / Historical / General||Upside-down books||19th century||England||Fiction||History||Strikes and lockouts||Textile workers||Children's 9-12 - Fiction - Historical|
Dust on the Sea	9780754004424	|Modern fiction||War fiction||Fiction||Unabridged Audio - Fiction/General||Audio Adult: Books On Tape||General||Literature & Fiction / General||Action & Adventure||Historical - General|
Too Many Crooks	9780759205840	|Crime & mystery||Mystery & Detective - Hard-Boiled||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||California||Fiction / Mystery & Detective / Hard-Boiled||Mystery & Detective - General|
Show Me (Janet Dailey Americana)	9780759238251	|Romance||Romance: Modern||Fiction||Fiction - Romance||Romance - General|
IT COULD ONLY HAPPEN IN NEW YORK !	9780759622562	|General & Literary Fiction||Fiction - General||Fiction||Humorous||Fiction / Humorous|
The Giveaway	9780759625402	|General & Literary Fiction||Visionary & Metaphysical||Fiction - General||Fiction||Fiction / Visionary & Metaphysical|
The Valley	9780759651944	|Westerns||Westerns - General||Fiction||Fiction - Western||Fiction / Westerns|
Beast of God	9780759664685	|General & Literary Fiction||Fiction - General||Fiction||General||Father and child||Fiction / General||Kidnapping victims|
Eagle Shadow	9780759667891	|Westerns||Westerns - General||Fiction||Fiction - Western||Fiction / Westerns|
Cheat and Charmer	9780812969610	|American First Novelists||American Historical Fiction||Fiction - General||Fiction||Literary||Fiction / General||Historical - General||Blacklisting of entertainers||Motion picture industry||Triangles (Interpersonal relations)|
A Scholar's Conscience	9780813108063	|Biography: general||Fiction||Biography||Biography / Autobiography||Biography/Autobiography||United States - General||General||African Americans||(Jay Saunders),||1906-||Redding, J. Saunders|
Daughters of Decadence	9780813520186	|Literary studies: general||Modern fiction||Women's studies||Short Stories (Anthologies)||Women As Authors (American Literature)||Women As Authors (English Literature)||Literature - Classics / Criticism||English||Fiction||Women authors||Decadence (Literary movement)||19th century||American literature||English literature|
"Sweat" (Women Writers (New Brunswick, N.J.).)	9780813523163	|Literary studies: from c 1900 -||Other prose: from c 1900 -||Sweat||Fiction - General||African American women in literature||English||Literary Criticism||USA||General||African American women in lite||American - African American||African American women||Fiction||Hurston, Zora Neale||Hurston, Zora Neale.|
Have you seen the crocodile? (Reading together)	9780763605339	|Animals||Crocodiles||Fiction|
Thirsty	9780763620141	|Juvenile Fiction||Horror / Ghost Stories (Young Adult)||Children's Books - Young Adult Fiction||Vampires||Children: Young Adult (Gr. 10-12)||Children: Young Adult (Gr. 7-9)||Social Issues - Adolescence||Horror stories||General||Juvenile Fiction / Horror & Ghost Stories||Horror & Ghost Stories||Fiction|
The Christmas Miracle of Jonathan Toomey Book and CD (Christmas Miracle of Jon Toome)	9780763626211	|Wood carving||Holidays & Celebrations - Christmas||Christmas||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Holidays & Celebrations - Christmas & Advent||Juvenile Fiction / Holidays & Festivals / Christmas||Fiction||Friendship|
Jethro Byrd, Fairy Child	9780763626976	|Social Issues - Values||People & Places - General||Fiction||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Science Fiction, Fantasy, & Magic||Juvenile Fiction / People & Places / General||Fairies|
Baby, A Cloth Book	9780764151231	|Fiction||Preschool Picture Story Books||Juvenile Fiction||Children's Books/Baby-Preschool||Children: Babies & Toddlers||JUV||JUV040000||Health & Daily Living - Daily Activities||Juvenile Fiction / Toys, Dolls, Puppets||Toys, Dolls, & Puppets|
The Englisher (Annies People)	9780764202186	|Fiction||Abridged Audio - Fiction/Romance||Religious - Romance/Contemporary||Christian - Romance/Contemporary||Fiction / Religious||Christianity - Literature||Christianity - Literature & the Arts||Religious - General||Amish||Children of clergy||Women artists|
The Brethren [sound recording]	9780764202339	|Fiction||Unabridged Audio - Fiction/Religious||Christian - General||Fiction / Religious||Religious - General||Audiobooks|
People of the Nightland (First North Americans)	9780765314406	|Historical fiction||American Historical Fiction||Fiction||Fiction - Historical||Historical - General||Sagas||Fiction / Historical||Glacial epoch||Prehistoric peoples|
Surrogate Evil	9780765316158	|Mystery/Suspense||Mystery & Detective - General||Horror Fiction||Mystery And Suspense Fiction||Fiction||Fiction - Fantasy||Vampires||Nez, Lee (Fictitious character)||Mystery & Detective - Police Procedural||Fantasy - Dark/Horror||Fiction / Mystery & Detective / General||Horror - General||Government investigators|
Poison Blonde (The Amos Walker Series #17)	9780765343727	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Thrillers||Fiction / Mystery & Detective / General|
Deadhouse Gates (The Malazan Book of the Fallen, Book 2)	9780765348791	|Fiction||Fiction - Fantasy||Fantasy||Fantasy - Epic||Fiction / Fantasy / General||Fantasy - General|
Angel Light (Y)	9780765355973	|American Contemporary Fiction - Individual Authors +||Fiction||Fiction - Religious||Christian - Fantasy||Christian - Romance/Contemporary||Fiction / General||General|
The English Mind	9780766181502	|British & Irish history||Modern - 16th Century||History - General History||Fiction||United Kingdom, Great Britain||Europe - Great Britain - General|
Heaven Opened	9780766183841	|Christian theology||Christian Theology - General||Religion - Theology||Christianity - Theology - General||Fiction|
Free Range Lanning a Western Story	9780766199644	|Westerns||Westerns - General||Fiction||Fiction - Western|
World's Best Christmas Stories	9780816731428	|Christmas stories||Fiction||Children's stories||Christmas|
Justine's Baby-Sitting Nightmare (The Boyfriend Club, No 9)	9780816736904	|General||Children: Grades 4-6||Children's 9-12||Children's Books/Ages 9-12 Fiction||High schools||Babysitting||Dating (Social customs)||Fiction|
Hunted!	9780816737017	|Hunting||Country life||Children's 9-12||Children's Books/Ages 9-12 Fiction||Children: Grades 4-6||Runaways||General||Fiction|
Bitsy's Bait & BBQ	9780778324232	|Popular American Fiction||Fiction||Fiction - General||Literary||Fiction / General||General||Fishing bait industry||Texas|
What shall I do?	9780780240506	|Animals||Fiction||Friendship||Readers (Primary)|
Jack and Granny Ugly	9780874835076	|Jack tales||Fiction||Children's Audio - 4-8||Sports||Audio Adult: Books On Tape||Folklore||Fairy Tales & Folklore - American||Appalachian Region||Appalachian Region, Southern||Children's audiobooks|
Lilly's Purple Plastic Purse (Live Oak Readalong)	9780874996876	|Schools||Juvenile Fiction||Children: Grades 1-2||Children's Books/Ages 4-8 Fiction||Teachers||Social Issues - Emotions & Feelings||School & Education||General||Children's audiobooks||Fiction|
Mahogany and Other Stories	9780875011042	|Modern fiction||General||Fiction - General||Fiction|
Charly	9780875791210	|Christianity - Church of Jesus Christ of Latter-Day Saomts (||Love stories||Mormons||Religion - Mormon / LDS||Christianity - Church of Jesus Christ of Latter-Da||Fiction|
The List	9780783880907	|Women lawyers||Large Print||Fiction - Espionage / Thriller||Legal||Impersonation||Fiction||Publishers and publishing|
Marvel's Greatest Super Battles	9780785100584	|General||Fiction||Fiction - General|
Wolverine Gambit Victims	9780785102588	|Graphic Novels||Fiction||Fiction - Fantasy||Graphic Novels - Superheroes||Graphic Novels - General|
New X-Men Vol. 4	9780785110675	|Graphic Novels||Graphic Novels - Superheroes||Comics & Graphic Novels||Fantasy||Comics & Graphic Novels / General|
Spider-Man	9780785110712	|Graphic Novels||Fiction||Comics & Graphic Novels||Fantasy||Graphic Novels - Superheroes||Comics & Graphic Novels / General|
Thor	9780785117209	|Graphic Novels||Science fiction||Fiction||Comics & Graphic Novels||Graphic Novels - General||Comics & Graphic Novels / General|
Essential Werewolf By Night Volume 1 TPB (Essential)	9780785118398	|Graphic Novels||Horror & ghost stories||Comics & Graphic Novels||Graphic Novels - Horror||Fantasy||Graphic Novels - Fantasy||Comics & Graphic Novels / General||Comic books, strips, etc.||Fiction||Horror comic books, strips, etc||Werewolves||Young adult fiction, American|
Look and find the amazing Spider-Man (Look & find books)	9780785351849	|Adventure and adventurers||Comic books, strips, etc||Fiction||Heroes||Picture puzzles||Spider-Man (Fictitious character)|
Summer Without Horses #1 (Saddle Club Super Edition)	9780785740858	|Horsemanship||Children: Grades 3-4||Children's Books/Ages 9-12 Fiction||Animals - Horses||Clubs||Fiction|
The Pilgrim Village Mystery	9780785776697	|Juvenile Fiction||Mystery and detective stories||Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 3-4||Mysteries, Espionage, & Detective Stories||Orphans||Brothers and sisters||Historic sites|
Category Five	9780786016808	|American Mystery & Suspense Fiction||Fiction||Fiction - Psychological Suspense||Thrillers||Psychological||Suspense||Fiction / Suspense||Hurricanes||Psychics|
Romola	9780786112876	|Unabridged Audio - Fiction/General||Classics||Fiction||Audio Adult: Books On Tape||Historical - General|
Charity	9780786118625	|Fiction||Unabridged Audio - Fiction/Suspense & Thriller||Audio Adult: Books On Tape||Espionage/Intrigue||Mystery & Detective - General|
The Trail To Crazy Man	9780786124763	|Westerns||Fiction||Unabridged Audio - Fiction/Westerns||Westerns - Louis L'Amour||Westerns - General|
The Hope before Us (The Women of Valor Series)	9780786134953	|Religious - Historical||Fiction||Unabridged Audio - Fiction/Religious||Christian - Historical||Historical - General|
Fall of a Philanderer	9780786137893	|Mystery/Suspense||Mystery & Detective - General||Fiction||Abridged Audio - Fiction/Mystery||Mystery & Detective - Traditional British||Mystery & Detective - Women Sleuths|
Light That Failed (Library Edition)	9780786137978	|Unabridged Audio - Fiction/General||Audio - Literature / Classics||Fiction||Classics||Alternative History|
Tales from the Old West	9780786143634	|Westerns - General||Fiction||Unabridged Audio - Fiction/Westerns||Westerns|
Something Nasty in the Woodshed (Charlie Mortdecai Mysteries)	9780786143948	|Humorous||Fiction||Unabridged Audio - Fiction/Mystery||Mystery & Detective - General|
Mystic Empire (Bronze Canticles)	9780786171163	|Fantasy - Epic||Science Fiction - General||Fiction||Unabridged Audio - Fiction/Science Fiction & Fantasy||Science Fiction|
The Dead Sea Cipher	9780786187089	|Mystery & Detective - General||Fiction||Unabridged Audio - Fiction/Mystery||Audio Adult: Books On Tape||Mystery/Suspense|
Atlas Shrugged	9780786194018	|Audio Adult: Books On Tape||Classics||Fiction|
Christmas Tree Farm	9780823418862	|Grandfathers||Nature & the Natural World - General||Fiction||Preschool Picture Story Books||Tree farms||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Holidays & Celebrations - Christmas||General||Family - Multigenerational||Holidays & Celebrations - Christmas & Advent||Christmas||Christmas trees|
The Complete Thief's Handbook (AD&D 2nd Ed Rules Supplement, PHBR2)	9780880387804	|Fantasy||Science fiction||Fantasy Games||Games / Gamebooks / Crosswords||Games/Puzzles||Role Playing & Fantasy - Dungeons & Dragons||Non-Classifiable||Dungeons and dragons (Game)|
Klaus	9780880920957	|History||Germany||Fathers and sons||Children's 12-Up - Fiction - General||Nazis||Children: Young Adult (Gr. 7-9)||Juvenile Fiction||Historical - General||General||Beer Hall Putsch, 1923||Fiction|
Bye Bye Bertie	9780786285112	|Suspense||Large type books||Fiction||Fiction - Religious||Religious - Mystery||Thrillers||Christian - Suspense||Kidnapping||Private investigators|
Talk	9780786288113	|Performing Arts - Drama||Juvenile Fiction||Fiction||Children's Books - Young Adult Fiction||Social Issues - Self-Esteem & Self-Reliance||Children: Young Adult (Gr. 10-12)||Social Issues - Homosexuality||Large type books||Performing Arts - Theater||Coming out (Sexual orientation)||School & Education||Social Issues - Adolescence||Homosexuality|
The Exiles	9780786291779	|Christian - Futuristic||Christian - General||Religious - General||Fiction||Fiction - Religious||Creoles||Cuban Americans||Young women|
Still As Death	9780786292158	|Mystery & Detective - Women Sleuths||Fiction||Fiction - Mystery/ Detective||Cambridge||Massachusetts||Police||Saint George, Sweeney (Fictitious character)||Women art historians||Mystery/Suspense|
The One from the Other	9780786292905	|Fiction||Fiction - Historical||Mystery/Suspense||Historical - General||Thrillers||Suspense||Germany||Gunther, Bernhard (Fictitious character)||Missing persons||Munich||Private investigators|
High Fidelity	9780786546916	|Literary||Fiction|
Cozy	9780786708741	|Crime & mystery||Mystery & Detective - General||Fiction - Mystery/ Detective||Fiction||Suspense||Mystery/Suspense||Private investigators||Fiction / Mystery & Detective / General||Bed and breakfast accommodatio||Bed and breakfast accommodations||Hastings, Stanley (Fictitious||Hastings, Stanley (Fictitious character)||New Hampshire|
Snow White and the Seven Dwarfs	9780786830305	|Specimens||Dwarfs||Children's Baby/Preschool||Children: Preschool||Toy and movable books||General||Baths||Fiction|
Baby Einstein	9780786855346	|Juvenile Fiction||Children: Grades 1-2||Children's Books/Ages 9-12 Fiction||Children: Babies & Toddlers||General||Juvenile Fiction / General||Concepts - General||Fiction||Seasons||Stories in rhyme||Toy and movable books|
Amazing Grace	9780786856909	|Social Issues - Friendship||Juvenile Fiction||Fiction||Children's Books - Young Adult Fiction||Tennis players||Children: Young Adult (Gr. 10-12)||Social Issues - Self-Esteem & Self-Reliance||Love & Romance||General||Juvenile Fiction / General||Identity|
What Do I Read Next 2005	9780787690212	|Literature - Classics / Criticism||Novel||Literary Criticism||Books & Reading|
Sara's Potty	9780789428394	|Social Situations - Toilet Training||Health & Daily Living - Toilet Training||Juvenile Fiction||Children's 4-8 - Lift the Flap||Children: Babies & Toddlers||Toilet training||Humorous Stories||Juvenile Fiction / Social Situations / Toilet Training||Fiction|
Kipling's Rikki-Tikki Tavi (Chuck Jones Classic)	9780824981174	|General||Cobras||Fiction||Children's All Ages||Mongooses|
Lenny Loses His Lunch	9780825438714	|Juvenile Nonfiction||Children's Books/Ages 4-8 Fiction||Children: Grades 4-6||Religious - Christian||Juvenile Fiction / Religious / Christian||Religion - Biblical Stories||Fiction||Juvenile fiction||Lions||Peer pressure|
The Bride of Newgate	9780881842197	|Mystery & Detective - General||Mystery and detective stories||Fiction - Mystery/ Detective||Fiction|
The Woman of the Pharisees	9780881843712	|Erotic fiction||Fiction - General||Fiction||General||Fiction / General|
Treasure Hunt	9780887434600	|Fiction||ADVENTURE AND ADVENTURERS_FICTION||CHILDREN'S FICTION||Juvenile Fiction / Action & Adventure||Buried treasure||Pirates|
Where the Winds Dwell	9780888012548	|Literature: Classics||Fiction / Historical||Fiction||Literature - Classics / Criticism||European - German||Literary||Historical||Icelanders||Icelandic fiction||North America||Sagas||Fiction / Family Saga|
The Frontiersmen	9780836934670	|Frontier and pioneer life||Mountain life||Social life and customs||Tennessee||Fiction|
Little Ike Templin, and Other Stories	9780836941517	|Fiction||Social life and customs||United States||19th century|
Unamericans in Paris	9780890875254	|Popular American Fiction||Fiction - General||Fiction||General||Modern fiction|
Bloody Murder	9780892964963	|Crime & mystery||Novels, other prose & writers||Mystery & Detective Fiction||Mystery And Suspense Fiction||Symons, Julian - Prose & Criticsm||Fiction||Literature - Classics / Criticism||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General||Crime in literature||Detective and mystery stories||History and criticism||Mystery and detective stories|
Allan's Wife	9780893705237	|Fiction||Hunting guides||Quatermain, Allan (Fictitious character)||Fantasy fiction, English|
The Call of the Wild (A Watermill Classic)	9780893753443	|Literary||Fiction||Fiction - General||Dogs||Wolves||Children: Young Adult (Gr. 7-9)|
Dinosaur in Trouble	9780893753740	|Dinosaurs||Fiction||Children: Babies & Toddlers|
Great Tales of Terror (A Watermill Classic)	9780893753979	|Short stories||Fiction||Children's 9-12 - Fiction - General||Children: Grades 2-3||Anthologies||Horror||Horror tales, American|
Into the Dragon's Den (Abby and the South Seas Adventures)	9780842336314	|Juvenile Historical Fiction||Juvenile Fiction||Children's 9-12 - Fiction - Religious||Children: Grades 4-6||Religious - Christian||Action & Adventure||Action & Adventure - General||Girls & Women|
Six Brave Explorers	9780843122534	|Toy and movable books||General||Specimens||Children: Grades 1-2||Explorers||Children's All Ages||Fiction|
Blood Offerings	9780843921854	|General||Fiction||Fiction - General|
Liberty Run	9780843926446	|Men's Adventure||Fiction - Men's  Adventure||Fiction|
Chase the Wind	9780843940695	|Romance - Western||Fiction||Fiction - Romance||Romance: Historical||Romance||Romance - Historical|
Night Walker	9780843943597	|Romance - Historical||Fiction||Fiction - Romance||Romance: Historical||Romance - Western||Westerns||Romance - Contemporary|
The House of Gold	9780843951509	|Westerns - General||Fiction||Fiction - Western||Westerns|
Purgatoire	9780843955095	|Westerns||Fiction||Fiction - Western||Westerns - General||Historical - General|
I Can Do It Myself	9780895777034	|Fiction||Puppets||Self-reliance|
Wind Horse	9780895814616	|Buddhism - Tibetan||China||Fiction||Buddhism||Tibet|
Poems from Italy	9780898230604	|Italian Poetry||Poetry||Fiction||Anthologies (multiple authors)||Poetry / Anthologies (multiple authors)|
Three Tomorrows	9780910436595	|Fantasy - General||Fiction - Fantasy||Fiction|
This Rough Magic	9780854560936	Fiction
Homer	9780856686276	|Fiction||Fiction - General||Literature: Classics||Literary||Ancient (Classical) Greek||Novels, other prose & writers||Poetry & poets: classical, early & medieval||Works by individual poets: classical, early & medieval|
The Musical Life of Gustav Mole (Child's Play Library)	9780859533331	|English literature: fiction texts||Fiction||Performing Arts - General||Children: Grades 3-4||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||General||Children's 4-8|
Fergus Lamont (Canongate Classic, 32)	9780862413101	|Modern fiction||Scottish Novel And Short Story||Fiction - General||Fiction||Classics||General|
The Famine Secret (Harrison, Cora. Drumshee Timeline Series, Bk. 5.)	9780863276491	|Juvenile Fiction||Workhouses||Historical - Europe||Famines||Children's 9-12 - Fiction - Historical||Readers - Intermediate||Children: Grades 2-3||Orphans||Ireland||Historical fiction||General||Fiction|
The Brennen Siding Trilogy 	9780864921932	|Short Stories (single author)||Fiction - General||Fiction||Literary||Fiction / Literary|
Sunset	9780865343801	|General & Literary Fiction||Westerns||Western stories||Fiction - Western||Fiction||Westerns - General||Fiction / Westerns||Bildungsromans||Young men|
Ulysses	9780914061700	|Modern fiction||Literature - Classics / Criticism||Joyce, James, 1882-1941||Literature: Classics||Classics||Alienation (Social psychology)||City and town life||Dublin (Ireland)||Fiction||Married people|
Pure Trance	9780867196306	|Graphic novels||Graphic Novels - Manga||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Fiction - Fantasy||Science fiction comic books, strips, etc|
Scooter's Tail of Terror: A Fable of Addiction and Hope (Scooter Series: No. 1)	9780915190898	|Fiction||Sociology||Children's 4-8 - Picturebooks||Squirrels||Animals - Squirrels||Social Issues - Drugs, Alcohol, & Substance Abuse||Social Situations - Drugs, Alcohol, & Substance Abuse||Drugs||Drug abuse|
The Personality Surgeon	9780916515041	|Modern fiction||Sale Adult - Occult / Parapsychology||Fiction||General||Fiction / General||Sale Books|
The Greatest Battles of the Avengers	9780871359810	|Graphic Novels||Fantasy - General||Fiction - Fantasy||Fiction||Graphic Novels - General||Comics & Cartoons|
Millicent and the Wind (Classic Munsch)	9780920236932	|Picture books||Readers - Beginner||Fiction||Children's Books/Ages 4-8 Fiction||Children: Babies & Toddlers||Social Issues - Friendship||Humorous Stories||Juvenile Fiction / Readers / Beginner||Friendship||Wind|
Arrowdreams	9780921833512	|History||Science fiction||Short fiction||Fiction / Alternative History||Fiction||Alternative History|
The Busybody Buddha	9780929141916	|Fiction||Juvenile Fiction||Children: Grades 3-4||Children's Books/Ages 9-12 Fiction||Vacations||Mystery and detective stories||Mysteries, Espionage, & Detective Stories||Juvenile Fiction / General||Action & Adventure - General||Family - Siblings||Social Issues - Friendship||Brothers and sisters|
