Title	ISBN	Subjects
A Familiar Feeling	9780263163582	|Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Romance - General|
His One Woman	9780263168983	|Historical fiction||Romance||Fiction||Fiction - Romance||Romance: Historical||Romance - Historical|
Morgan's Son	9780263171860	|Romance||Fiction||Fiction - General||Romance: Historical||Romance - General||Romance - Historical|
Wife He Chose	9780263172591	|Historical fiction||Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - General||Romance - Contemporary|
Tweety's High-Flying Adventure	9780439202817	|Action & Adventure||Action & Adventure - General||Humorous Stories||Movie Tie - In||Juvenile Fiction||Children's 4-8 - Picturebooks||Adventure and adventurers||Birds||Cats||Fiction||Children: Grades 4-6|
No Future, No Memory (Jazz Age)	9780440065647	|General||Fiction||Fiction - General|
Bang the Drum Slowly	9780440109754	Fiction
The gaslight boy	9780440130567	|Dickens, Charles||Fiction|
The Passionate Solution	9780440167778	|General||Fiction||Fiction - General|
Bushido	9780441089338	Fiction
Hagar the Horrible	9780441314751	|General||Fiction||Fiction - General|
Princessa	9780441679096	|Romance - Adult||Fiction||Romance: Regency|
Intimate Connections (Lovestruck)	9780445210646	|Fiction / Romance / Contemporary||Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern|
Magic Ring	9780446827898	Fiction
Trailsman 033	9780451131645	|Fiction||Westerns - General||Fargo, Skye (Fictitious character)||Fiction / General||Ojibwa Indians||Western stories||Fiction - Western||Westerns|
Shadow	9780297795063	|Modern fiction||American First Novelists||Fiction|
Emilio's Carnival	9780300090475	|19th century fiction||Italian Novel And Short Story||Fiction||Fiction - General||General||Fiction / General||Classics|
Busy Baby	9780307100030	|General||Juvenile Fiction / General||Children's 4-8||African Americans||Babies||Fiction||Stories in rhyme||Children: Preschool|
S.St. Around Corner \S.Dpr Shp (Golden Super-Duper Shaper Books)	9780307103642	|General||Juvenile Fiction / General||Children's 4-8||Fiction||Pigeons||Puppets||Children: Kindergarten|
Goldilocks and the Three Bears	9780307660893	|Bears||Fiction||Folklore|
News Blues (Love Spell)	9780505527493	|Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - General||Romance - Contemporary|
Teaching the Novel across the Curriculum	9780313348969	|Composition & Creative Writing - Fiction||General||Secondary||Education / Secondary||Teaching Methods & Materials - General||Education||Education / Teaching||Books and reading||Critical thinking||Fiction||Study and teaching||Youth|
Silenced! The 1969 Journal of Malcolm Moorie (Crime Through Time, No. 3)	9780316057387	|Juvenile Historical Fiction||Juvenile Mysteries||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 4-6||Action & Adventure - General||Historical - General||Law & Crime||Juvenile Fiction / Action & Adventure||Historical - United States - 20th Century||Mysteries, Espionage, & Detective Stories||School & Education||Boarding schools||DDT (Insecticide)||Endangered species||Fiction|
Blue Lotus (The Adventures of Tintin)	9780316358910	|Form - Cartoons & Comics||General||Children's Books/Ages 4-8 Fiction||Cartoons and comics||Fiction||Spies||Children: Grades 1-2|
Law of Karma	9780318371450	Fiction
Too Hot to Handle	9780533094349	|Popular American Fiction||Fiction|
No More Yesterdays	9780533122615	Fiction
The Reporter	9780533147861	|Mystery & Detective - General||Fiction||Mystery/Suspense|
Dark Secrets	9780533150595	|Literary||Fiction|
Halfway Down the Hill	9780533152865	|General||Fiction|
You're Kidding, MS Wiz (Ms Wiz)	9780330345293	|Fiction||General||Juvenile Fiction||Children: Grades 2-3|
Please Keep Off the Dinosaur (Adventures with Jeremy James)	9780330345712	|Fiction||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 2-3||Animals - Dinosaurs & Prehistoric Creatures||Juvenile Fiction / Animals / Dinosaurs||General|
The Gambler	9780548021972	|Literary||General||Fiction||Fiction - General|
Guerrilla Wife	9780548061473	|General||Fiction / General||Fiction||Fiction - General|
Serbian Folk-Lore	9780548128954	|General||Fiction|
Mark Eylmer's Revenge V1	9780548349199	|Short Stories (single author)||Fiction|
Mark Hurdlestone V2	9780548373422	|Westerns - General||Fiction||Westerns|
The Fiction Factory	9780548376447	|General||Fiction|
Bill Arp, So Called	9780548467770	|General||Fiction|
The Tycoon	9780727816665	|Modern fiction||Popular English Fiction||Fiction|
Turning Leaves (Severn House Large Print)	9780727875082	|Modern fiction||Popular English Fiction||Fiction||Fiction - General||General||Fiction / General|
Another Planet?	9780738802831	|Occultism & quasi-religious beliefs||Body, Mind & Spirit||New Age / Body, Mind & Spirit||New Age||Parapsychology - Out-of-Body Experience||Body, Mind & Spirit / Parapsychology / Out-of-Body Experience||Fiction||General|
Desert Roses	9780738816685	|Romance: Historical||General||Romance - Historical||Fiction||Fiction - General|
The Leper Colony	9780738818320	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
Buck's Way	9780738821115	|General||Fiction||Fiction - General|
Illegal Justice	9780738827155	|Crime & mystery||Mystery & Detective - Police Procedural||Thrillers||Fiction||Fiction - Mystery/ Detective|
Flight for Freedom	9780738830902	|Espionage & spy thriller||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense||Espionage/Intrigue||Suspense||Mystery & Detective - General|
Weave Her Thread with Bones	9780738847733	|Crime & mystery||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Legal||Mystery & Detective - Women Sleuths||Mystery & Detective - General|
Legacy of Shame	9780340751510	|Historical fiction||Fiction||Fiction - General||Sagas||Fiction / Family Saga||General|
Escape or Die (The Animals)	9780553232165	|Escapes||Fiction||World War, 1939-1945|
Noddy Gets into Trouble	9780563368151	Fiction
Ko-Wee Mountain	9780741435293	|Literature & Fiction / Genre Fiction||Historical - General||Fiction|
The Butcher's Son	9780741439130	|Erotic fiction||Erotica - General||Genre Fiction||Literature & Fiction||Fiction / Erotica||Fiction||Fiction - Adult|
The Three Fishing Brothers Gruff	9780340893425	|Picture books||Juvenile Fiction||Children's 4-8 - Fiction - General||Children's Books/All Ages||Children: Grades 1-2||General||Nature & the Natural World - Environment||Juvenile Fiction / Nature & the Natural World / Environment||Animals - Fishes||Concepts - General||Family - Siblings||Fiction||Fishers||Fishing||Whales|
Battle Drive (Find Your Fate, Junior Transformers, No 2)	9780345326706	|Non-Classifiable||Nonfiction - General||Fiction||Literary recreations||Robots|
Paradise Bay (Nexus Classic)	9780352336453	|Erotic fiction||Erotica - General||Fiction||Fiction - Adult|
Mowana Magic	9780373029761	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Regency|
Her Secret Bodyguard	9780373035915	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction - Romance||Fiction|
Husband By Necessity (The Italian Grooms)	9780373036592	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction||Fiction - Romance||Romance: Modern|
Blue Moon Bride	9780373038985	|Romance - General||Fiction / Romance / General||Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern|
The Lost Cowboy Ghost (NFL Adventures)	9780590162111	|General||Children's 9-12||Fiction||Football||Ghosts||Mystery and detective stories||Children: Grades 4-6|
Imprisoned Heart	9780595001347	|Historical fiction||Historical - General||Romance - Adult||Fiction||Fiction - Historical||Romance: Modern|
The Rugged Terrain to the American Dream	9780595005406	|General & Literary Fiction||General||Fiction||Fiction - General|
Fire Always Burns Uphill	9780595094165	|Psychological||Suspense||Literary||Fiction||Fiction - Psychological Suspense|
Flandari's Heirs (Chronicles of Ann of Solsta)	9780595098804	|General & Literary Fiction||Modern fiction||Fantasy - General||General||Fiction||Fiction - Fantasy|
The Legend Lives on	9780595130337	|Short stories||Short Stories (single author)||Fiction||Fiction - General|
Never Trust a Man	9780595170128	|General & Literary Fiction||General||Romance - General||Fiction||Fiction - General||Romance: Modern|
Bazaar of the Dead	9780595198290	|Adventure / thriller||Thrillers||Espionage/Intrigue||Fiction - Espionage / Thriller||Fiction|
When Whippoorwills Call	9780595212729	|Historical fiction||Historical - General||Fiction||Fiction - Historical|
Vengeance by Proxy	9780595213009	|General & Literary Fiction||Psychological||Mystery & Detective - General||Fiction||Fiction - Psychological Suspense||Mystery/Suspense|
A Prayer for Jeremy	9780595218639	|General & Literary Fiction||General||Social Issues - Emotions & Feelings||Social Issues - Values||Fiction||Fiction - General||Children: Grades 3-4|
Clubhouse Lawyer	9780595240920	|General & Literary Fiction||General||Fiction||Fiction - General|
The Hero of Barryton	9780595252763	|Sagas||Fiction||Fiction - General|
Www Dot Won't Wear a Rubber Dot Com	9780595268573	|General & Literary Fiction||Graphic novels||Literary||Graphic Novels - General||Comics & Graphic Novels||Fiction - General||Fiction||Literature: Classics|
White King to Black Pawn	9780595268702	|General & Literary Fiction||Christian - General||Historical - General||Fiction / Historical||Religious - General||Fiction||Fiction - Historical|
Gunfighter Without Legs	9780595303373	|Adventure / thriller||Fiction||Fiction - General||Mystery/Suspense||General||Fiction / Adventure||Action & Adventure||Romance - General||Westerns - General|
Diverting the Buddha	9780595303595	|Adventure / thriller||Thrillers||Fiction / Thrillers||Historical - General||War & Military||Fiction||Fiction - Espionage / Thriller|
When Destinies Collide	9780595311767	|General & Literary Fiction||General||Romance - Western||War & Military||Westerns - General||Fiction - General||Fiction|
The Sweet Smell of Honeysuckle	9780595325689	|Adventure / thriller||Crime & mystery||General & Literary Fiction||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense||Suspense||Fiction / Suspense||General||Thrillers|
The Middle of Somewhere	9780595333646	|Adventure / thriller||Short stories||Fiction||Fiction - General||Action & Adventure||Short Stories (single author)||Fiction / Short Stories (single author)||General|
Out of Our Minds	9780595371785	|General & Literary Fiction||Short stories||Literary||Short Stories (single author)||Fiction / Short Stories (single author)||Fiction||Fiction - General|
Portraits from Mishima	9780595387793	|General & Literary Fiction||Short stories||Literary||Short Stories (single author)||Fiction / Short Stories (single author)||Fiction||Fiction - General|
Skydiver	9780595408382	|General & Literary Fiction||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense||Mystery & Detective - Women Sleuths||Suspense||Fiction / Suspense||Fiction-Mystery & Detective - Women Sleuths|
Wildflower	9780373055012	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Regency|
Coral Island	9780373061976	|Non-Classifiable||Fiction|
Murphy'S Law  (Men In Blue)	9780373079018	|Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - General||Non-Classifiable||Romance - Contemporary|
Broken Dreams	9780373085316	|Non-Classifiable||Fiction|
If Dreams Were Wild Horses	9780373086184	|Non-Classifiable||Romance - General||Fiction||Romance: Regency|
Dreamboat Of The Western World	9780373097463	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Regency|
The Forever Night	9780373098163	|Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Savage Hunger	9780373111343	|Non-Classifiable||Romance - General||Fiction||Romance: Regency|
Skin Deep	9780373112616	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Regency|
At The French Baron's Bidding (Harlequin Presents)	9780373124909	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
Taming The Tabloid Heiress	9780373169009	|Romance - General||Fiction / Romance / General||Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern|
Courtship, Montana Style	9780373169436	|Romance - Adult||Fiction / Romance / General||Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern|
The Justice Way, By Request 3's	9780373185122	|Romance - Adult||Fiction / Romance / General||Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern|
The Wife Next Door (Silhouette Romance, No 1011)	9780373190119	|Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Cody's Christmas Wish	9780373191246	|Romance - Historical||Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
The Wedding Kiss (Women to Watch)	9780373191857	|Romance - Contemporary||Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
From Humbug To Holiday Bride  (Debut Author) (Silhouette Romance, No 1269)	9780373192694	|Holidays - Christmas & Advent||Romance - Contemporary||Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Marrying O'Malley	9780373193868	|Romance - General||Non-Classifiable||Romance - Contemporary||Fiction - Romance||Fiction|
The Italian's Rags-To-Riches Wife	9780373234806	|Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General||Romance - General|
Buchanan'S Pride  (Buckles & Broncos) (Silhouette Special Edition, 1239 : Buckles & Broncos)	9780373242399	|Romance||Fiction - Romance||Fiction||Romance - General||Non-Classifiable||Romance - Contemporary|
Cattleman And The Virgin Heiress (The Stockwells Of Texas)	9780373243938	|Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - General||Non-Classifiable||Romance - Contemporary|
Smile Of An Angel (The Westmoreland Diaries) (Silhoutte Special Edition, No. 1436)	9780373244362	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction||Fiction - Romance||Romance: Modern|
Somebody'S Hero	9780373254231	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Regency|
Just say yes!	9780373259311	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction||Fiction - Romance||Romance: Modern|
Illusion	9780373289066	|Fiction||Fiction - Romance||Romance: Regency||Romance - Historical||Non-Classifiable||Romance - General|
For Love Of Anna	9780373290482	|Fiction||Fiction - Romance||Romance: Modern||Non-Classifiable||Romance - Historical|
An Affair To Remember	9780373389643	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - General||Fiction / Romance / General|
Natural Born Daddy	9780373595037	|Romance||Romance - General||Fiction|
La Princesa Fugitiva (The Runaway Princess) (Jazmin, 90)	9780373680900	|Romance - General||Non-Classifiable||Romance - Contemporary||Fiction||Fiction - Romance||Spanish: Adult Fiction|
Starlight, Star Bright	9780373704156	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Regency|
Bedded By The Billionaire (Silhouette Desire)	9780373768639	|Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General||Romance - General|
Up Close And Personal	9780373793990	|Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General||Romance - General|
Meant To Be	9780373834853	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction||Nonfiction - General||Romance: Modern|
Monkey on a Chain	9780380197033	Fiction
Waverley (Edinburgh Edition of the Waverley Novels)	9780748605675	|19th century fiction||Literary studies: 19th century||Other prose: 19th century||Fiction||Literature - Classics / Criticism||English||Literature: Classics||Scotland||Classics||Fiction / Classics|
Dream Seeker	9780595744800	|Short stories||Short Stories (single author)||Fiction||Fiction - General|
Not in Our Stars	9780750513302	|Modern fiction||Sagas||Romance - General||Fiction||Fiction - Romance|
The Hidden Evil	9780750513760	|Romance||Romance - General||Fiction||Fiction - Romance|
Miss Wire's Christmas Surprise (I Am Reading)	9780753461365	|Juvenile Easy Readers||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Holidays & Celebrations - Christmas & Advent||Non-Classifiable||Readers - Beginner||Juvenile Fiction / Readers / Beginner||Christmas||Fiction||Nursing homes||Old age|
Like We Used to Be	9780754001188	|Modern fiction||Fiction||Unabridged Audio - Fiction/General||Audio Adult: Other||General|
When Autumn Falls	9780754116998	|Modern fiction||General||Fiction - General||Fiction|
The World of Quest, Vol. 1 (World of Quest)	9780759524026	|Graphic novels||Juvenile Fiction||Children's Books/Ages 9-12 Graphic Novels||Children's Books/All Ages||Children: Young Adult (Gr. 7-9)||Action & Adventure - General||Comics & Graphic Novels - General||Royalty (kings  queens  princes  princesses  knights  etc.)||Juvenile Fiction / Comics & Graphic Novels||Adventure and adventurers||Fiction||Knights and knighthood||Princes|
Crime Capsule	9780759617605	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
That God Damned Hill	9780759618862	|General & Literary Fiction||General||Fiction||Fiction - General|
Dracula, the Son of the Dragon	9780759656130	|Historical fiction||Historical - General||Fiction - Historical||Fiction|
Del Corazon Y LA Guerra	9780759657069	|General & Literary Fiction||General||Fiction||Fiction - General|
Black White Love	9780759668874	|Romance||Romance - General||Fiction||Fiction - Romance|
The Changing	9780759675056	|Fantasy||Fantasy - General||Fiction||Fiction - Fantasy|
Winter Season	9780759687400	|General & Literary Fiction||General||Fiction||Fiction - General|
Whisper upon the Water	9780759901841	|Historical fiction||Historical - General||Fiction||Fiction - Historical||Horror|
Eggs For Breakfast (Just Kids, Set 2)	9780760849897	|Farms||Fiction||General||Juvenile Fiction||Children: Grades 1-2|
The Dream-Maker	9780761009016	Fiction
The ABC Doghouse (Mini House Book)	9780761109471	|ABC books||Board books||Fiction||Juvenile Nonfiction||Children's Books/Baby-Preschool||Children: Babies & Toddlers||Animals - Dogs||Concepts - Alphabet||JUVENILE FICTION / Animals / Dogs||Juvenile Fiction / Concepts / Alphabet||Children's Baby/Preschool|
Bookworm (Road to Reading Mile 1: Getting Started)	9780606189200	|Animals - General||Readers - Beginner||Social Issues - General||Children's 4-8 - Fiction - General||Animals||Dwellings||Fiction||Stories in rhyme||Children: Grades 2-3|
Team Player (The Jersey)	9780606212632	|General||Sports & Recreation - Miscellaneous||Juvenile Fiction||Children's 9-12 - Fiction - General||Baseball||Fiction||Children: Grades 2-3|
Snowball Fight	9780763565787	|General||Fiction||Reading level A||Snow||Stories without words||Textbooks|
My Heart Remembers	9780764204937	|Christian - Historical||Fiction / Religious||Religious - General||Fiction||Fiction - Religious|
King Solomon's Treasures and Bess	9780766163799	|General & Literary Fiction||General||Fiction||Fiction - General|
Morning on the Lake	9780606275217	|Nature & the Natural World - General||People & Places - United States - Native American||Juvenile Fiction||Fiction||Grandparent and child||Indians of North America||Ojibwa Indians||Children: Grades 2-3|
Kim Empty Inside	9780613569194	|General||Girls & Women||Juvenile Nonfiction||Children's Books - Young Adult Fiction||Anorexia nervosa||College stories||Fiction||Gymnastics||Weight control||Children: Young Adult (Gr. 7-9)|
Ranma 1/2, 7	9780613941457	|Comics & Graphic Novels - General||Graphic Novels - Manga||Juvenile Fiction||Manga - General||Comics & Graphic Novels||Children's 9-12 - Fiction - General||Graphic Novels-Manga||Fiction|
The Innocents Abroad	9780781211062	|Literature||Description and travel||Europe||Middle East||Voyages and travels||Fiction|
Little City Of Hope	9780781225588	|Literature||Fiction|
X Men Icons	9780785108894	|Graphic Novels - Superheroes||Superheroes||Graphic Novels - General||Comics & Graphic Novels||Fiction - Fantasy||Graphic Novels||Fiction|
Gold Medal Rider #54	9780785792093	|Fiction||Horsemanship||Jealousy||Children: Grades 3-4|
The Fossil Pits	9780864735089	|General & Literary Fiction||Literary||Fiction / Literary||Fiction||Fiction - General|
ALL RAPPED UP SISTER SISTER (Sister, Sister)	9780671002886	|Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 3-4||General||Juvenile Fiction / Action & Adventure||Love & Romance||Dating (Social customs)||Fiction||Rap (Music)||Twins|
INTIMAT MEM DAME J (Intimate Memoir of Dame Jenny Everleigh)	9780671557980	|Erotica - General||Fiction / General||Fiction - Adult||Fiction|
Station Break	9780671631963	|General||Fiction / General||Fiction - General||Fiction|
Fred & Anthony Meet the Heinie Goblins from the Black Lagoon (Fred and Anthony)	9780786836819	|Juvenile Fiction||Children's Books - Young Adult Fiction||Children: Grades 3-4||General||Juvenile Fiction / General||Horror & Ghost Stories||Camps||Fiction||Goblins||Horror stories|
Las Hojas Muertas	9780679768456	|Untranslated Fiction - Spanish||Fiction - General||Fiction|
Three Kittens (Step into reading. A Step 1 book)	9780679832546	|Cats||Fiction||Children: Kindergarten|
Unit of Power Erg	9780877142942	|Action & Adventure||Espionage/Intrigue||Thrillers||Fiction|
See Inside Fairyland (See Inside Board Books)	9780794515706	|Preschool Picture Story Books||Juvenile Fiction||Children's Books/All Ages||Children's Books/Baby-Preschool||Children: Kindergarten||Science Fiction, Fantasy, & Magic||Legends, Myths, & Fables - Other||Fairies||Fiction||Lift-the-flap books||Specimens|
The Rook (The Patrick Bowers Files, Book 2)	9780800718978	|Fiction / Suspense||Psychological||Suspense||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense|
Home of the Heart	9780803491533	|General||American Light Romantic Fiction||Fiction||Fiction - General|
Pleasures and Regrets	9780880015714	|Modern fiction||Short stories||Short Stories (single author)||Classics||Fiction||Fiction - General|
Kingsworld Illustrated No. 2	9780882705989	Fiction
Romance at Perristone	9780708921272	|Fiction||Romance - General||Fiction - Romance||Large Print|
To Live in Peace	9780708923153	|Fiction||Romance - General||Fiction - Romance||Large print books||Large type books||Large Print|
A New Future Beckoning	9780708941409	|Romance||Fiction||Fiction - Romance||Romance: Regency||Romance - Contemporary||Romance - General|
Lovers Meeting	9780708941546	|Fiction||Fiction - Romance||Romance: Regency||Romance - Historical||Romance||Romance - General|
Crysta	9780708956113	|Romance||Fiction||Fiction - Romance||Large Print||Romance - General|
Web of Discord	9780709077329	|Crime & mystery||Historical fiction||Fiction / Mystery & Detective / General||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense|
Please, Louise!	9780888997968	|Family - Siblings||Juvenile Fiction / Family / Siblings||Preschool Picture Story Books||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Brothers and sisters||Fiction||Sibling rivalry||Children: Preschool|
People Season	9780806221212	|Popular American Fiction||Fiction|
The Purple Lamp	9780806244495	Fiction
Cousin Kate	9780891907855	|Mystery & Detective - General||Fiction||Mystery/Suspense|
Captain Scraggs	9780809531103	|General||Fiction||Fiction - General|
The Glory of the Pythres	9780810160491	|Modern fiction||Fiction||Fiction - General||Literary||Fiction / General||General|
McDougal Littell Literature and Language /Grade 8	9780812380460	|General||Literary||Teaching Methods & Materials - Reading||Education||Fiction|
True Lies	9780812513769	|Fiction / Suspense||Mystery & Detective - General||Fiction||Mystery/Suspense|
Midnight Masque	9780821725122	|Fiction / Romance / General||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Texas Ecstasy	9780821728659	|Romance: Historical||Fiction||Fiction - Romance||Romance - General||Fiction / Romance / Historical||Romance - Historical|
Edge of Terror	9780821742242	|Psychological||Fiction / Romance / Historical||Fiction - Psychological Suspense||Fiction|
Sweet Seduction	9780821754023	|Fiction / Romance / Historical||Romance - Historical||Fiction||Fiction - Romance||Romance: Historical|
Departures (Pitt Drue Heinz Lit Prize)	9780822956044	|Modern fiction||Short stories||Fiction||Fiction - General||General||Fiction / Short Stories (single author)||Short Stories (single author)|
Funny Monsters	9780824983673	|General||Children's Books/Ages 4-8 Fiction||Fiction||Monsters||Specimens||Toy and movable books||Children: Preschool|
From the Street	9780927862004	Fiction
Shakespeare	9780929077185	Fiction
Luck (Leisure Western)	9780843958751	|Romance||Fiction||Fiction - Western||Westerns||Westerns - General||Historical - General|
Walk Proud, Stand Tall	9780843959017	|Fiction||Fiction - Western||Westerns||Westerns - General||Historical - General|
The Rise and Fall of Third Parties	9780844612379	Fiction
Prate City	9780944814048	|Fiction||Fiction - General||General||Poetry|
Apocalypse Rising	9781401009861	|Espionage & spy thriller||Modern fiction||Espionage/Intrigue||Fiction||Fiction - Espionage / Thriller|
The Mushroom Circle	9781401015190	|Fantasy||Modern fiction||Fantasy - General||Fiction||Fiction - Fantasy|
The Empire of Love	9781401034955	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
A Trolley to Abruzzo	9781401036461	|General & Literary Fiction||General||Fiction||Fiction - General|
Short Stories of James Reay	9781401048099	|Short stories||Short Stories (single author)||Fiction||Fiction - General|
Lenore	9781401052652	|Historical fiction||Historical - General||Fiction||Fiction - Historical|
Tulisia	9781401066543	|Fantasy||Modern fiction||Fantasy - Epic||Fiction||Fiction - Fantasy|
Nancy Never Married	9781401078973	|General & Literary Fiction||General||Fiction||Fiction - General|
John, the Baptist	9781401079178	|General & Literary Fiction||General||Fiction||Fiction - General|
The Coffin Master and Other Stories	9780856406645	|Modern fiction||Short stories||Short Stories (single author)||Fiction||Fiction - General|
Diary of a Hustler	9780952464761	|Literature of special Gay interest||Modern fiction||Fiction||Fiction - Adult||Erotica - Gay||Fiction / General||Gay men||Autobiography||Novel||Erotica - General||Gay|
The Day of the Nefilim	9780957985896	|General & Literary Fiction||General||Fiction||Fiction - General|
Take Two-They're Small	9780962103995	|Essays||General||Fiction||Literature - Classics / Criticism|
Never Kiss an Angel	9781403363893	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Lily Brightfeather	9781403368492	|Romance||Romance - General||Fiction||Fiction - Romance|
The Theft of Art and the End of Time	9781403368645	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Blanco Texas and Other Stories	9781403380487	|Short stories||Short Stories (single author)||Fiction||Fiction - General|
Wieland	9781404340008	|Modern fiction||Literary||Fiction||Fiction - General|
Born in Exile	9781404343238	|General & Literary Fiction||General||Fiction||Fiction - General|
In the Court of King Arthur	9781404352193	|Fantasy||General & Literary Fiction||Fantasy - General||Fiction||Fiction - Fantasy|
The Man in Lower Ten	9781404369948	|Crime & mystery||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective|
Yeoman Adventurer, the	9781404385849	|General & Literary Fiction||General||Fiction||Fiction - General|
This Is Anna	9781404831681	|Juvenile Easy Readers||Preschool Reading Skills||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Girls & Women||Readers - Beginner||Art (painting  sculpture  artists  architecture  etc.)||Fiction||Identity||Portraits||Self-perception|
Side Lights	9781406507645	|General & Literary Fiction||General||Fiction||Fiction - General|
